trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum
1889696281,5761269,2200006,236212035,eatout,1,True,1,eatout,392,445,,10.0,DRIVEALONEFREE,1.064462685836592
1889696285,5761269,2200006,236212035,eatout,1,False,1,Home,445,392,,10.0,SHARED3FREE,1.0778557163360978
1889696457,5761269,2200006,236212057,othmaint,1,True,1,othmaint,370,445,,14.0,SHARED3FREE,0.7662272054487417
1889696461,5761269,2200006,236212057,othmaint,1,False,1,Home,445,370,,17.0,DRIVEALONEFREE,0.7347743830664659
1890460545,5763599,2201112,236307568,escort,1,True,1,escort,446,445,,15.0,SHARED3FREE,0.8517632491200057
1890460549,5763599,2201112,236307568,escort,1,False,2,eatout,456,446,14.713440225321015,15.0,DRIVEALONEFREE,0.6693399049831192
1890460550,5763599,2201112,236307568,escort,2,False,2,Home,445,456,,15.0,SHARED3FREE,0.6910829779444171
1890460553,5763599,2201112,236307569,escort,1,True,1,escort,476,445,,15.0,SHARED3FREE,0.4841540992719453
1890460557,5763599,2201112,236307569,escort,1,False,2,escort,449,476,15.47689891267842,16.0,DRIVEALONEFREE,0.42595670991746565
1890460558,5763599,2201112,236307569,escort,2,False,2,Home,445,449,,16.0,SHARED3FREE,0.774488008461209
1890460785,5763599,2201112,236307598,work,1,True,1,work,751,445,,7.0,DRIVEALONEFREE,-1.4934205990635046
1890460789,5763599,2201112,236307598,work,1,False,2,social,432,751,9.10948432422139,12.0,DRIVEALONEFREE,-1.1913817602670225
1890460790,5763599,2201112,236307598,work,2,False,2,Home,445,432,,12.0,DRIVEALONEFREE,-0.6237839190810016
1890460873,5763600,2201112,236307609,escort,1,True,1,escort,540,445,,7.0,SHARED2FREE,0.25287083166597774
1890460877,5763600,2201112,236307609,escort,1,False,1,Home,445,540,,7.0,SHARED2FREE,0.2397574546514624
1890460881,5763600,2201112,236307610,escort,1,True,1,escort,415,445,,7.0,DRIVEALONEFREE,0.10338980187920273
1890460885,5763600,2201112,236307610,escort,1,False,1,Home,445,415,,8.0,DRIVEALONEFREE,0.08767716960944973
1890461113,5763600,2201112,236307639,work,1,True,1,work,298,445,,8.0,DRIVEALONEFREE,-1.4683522912933413
1890461117,5763600,2201112,236307639,work,1,False,4,work,426,298,11.046399252714556,14.0,DRIVEALONEFREE,-1.370016565193193
1890461118,5763600,2201112,236307639,work,2,False,4,othmaint,383,426,11.392007905306833,15.0,DRIVEALONEFREE,-0.5279575125956207
1890461119,5763600,2201112,236307639,work,3,False,4,escort,460,383,11.778001180255561,15.0,DRIVEALONEFREE,-0.6458811679122978
1890461120,5763600,2201112,236307639,work,4,False,4,Home,445,460,,15.0,DRIVEALONEFREE,-0.4398833185663851
1890461377,5763601,2201112,236307672,school,1,True,1,school,422,445,,7.0,SHARED3FREE,-2.3454109768816753
1890461381,5763601,2201112,236307672,school,1,False,4,escort,441,422,4.9628986388841145,11.0,SHARED3FREE,-2.5738301838589566
1890461382,5763601,2201112,236307672,school,2,False,4,othdiscr,428,441,6.2153864738934494,12.0,SHARED3FREE,-2.1060327174074804
1890461383,5763601,2201112,236307672,school,3,False,4,othdiscr,427,428,5.989496118206111,12.0,SHARED3FREE,-1.6648264510308368
1890461384,5763601,2201112,236307672,school,4,False,4,Home,445,427,,12.0,SHARED2FREE,-2.100164736324737
1890461705,5763602,2201112,236307713,school,1,True,1,school,445,445,,8.0,WALK,-0.8123582228040366
1890461709,5763602,2201112,236307713,school,1,False,2,social,446,445,-7.73095775698926,14.0,WALK,-4.666549094812153
1890461710,5763602,2201112,236307713,school,2,False,2,Home,445,446,,18.0,WALK,-4.671370797064888
1892591521,5770096,2203507,236573940,atwork,1,True,1,atwork,427,427,,13.0,WALK,-0.36753091187028675
1892591525,5770096,2203507,236573940,atwork,1,False,1,Work,427,427,,13.0,WALK,-0.36753091187028675
1892591801,5770096,2203507,236573975,work,1,True,2,escort,453,394,10.362328505040825,8.0,DRIVEALONEFREE,-0.4430387267185488
1892591802,5770096,2203507,236573975,work,2,True,2,work,427,453,,8.0,DRIVEALONEFREE,-0.7738918957125652
1892591805,5770096,2203507,236573975,work,1,False,2,othmaint,424,427,8.864743425275305,16.0,DRIVEALONEFREE,-0.8077542235767597
1892591806,5770096,2203507,236573975,work,2,False,2,Home,394,424,,21.0,DRIVEALONEFREE,-0.6481890730754025
1894200969,5775002,2205688,236775121,work,1,True,1,work,395,446,,8.0,SHARED3FREE,0.3316914885094975
1894200973,5775002,2205688,236775121,work,1,False,1,Home,446,395,,17.0,SHARED3FREE,0.30868599562392984
1894201209,5775003,2205688,236775151,othmaint,1,True,1,othmaint,429,446,,17.0,DRIVEALONEFREE,1.118262085929707
1894201213,5775003,2205688,236775151,othmaint,1,False,1,Home,446,429,,19.0,SHARED2FREE,1.1119359378144424
1894201297,5775003,2205688,236775162,work,1,True,1,work,810,446,,8.0,DRIVEALONEFREE,-1.0441886495056378
1894201301,5775003,2205688,236775162,work,1,False,2,eatout,429,810,10.474276073671486,16.0,DRIVEALONEFREE,-0.9054505902853371
1894201302,5775003,2205688,236775162,work,2,False,2,Home,446,429,,16.0,DRIVEALONEFREE,-0.13544616814225405
1894201561,5775004,2205688,236775195,school,1,True,1,school,425,446,,7.0,WALK_LOC,-1.468406264981472
1894201565,5775004,2205688,236775195,school,1,False,1,Home,446,425,,10.0,WALK_LOC,-1.4761162686022327
1894201569,5775004,2205688,236775196,school,1,True,1,school,425,446,,12.0,SHARED3FREE,-1.7303901989692745
1894201573,5775004,2205688,236775196,school,1,False,1,Home,446,425,,16.0,SHARED3FREE,-1.734875487125179
1894201889,5775005,2205688,236775236,school,1,True,1,school,455,446,,8.0,SHARED3FREE,-1.855348654455207
1894201893,5775005,2205688,236775236,school,1,False,1,Home,446,455,,15.0,SHARED3FREE,-1.8641721922269467
1894202041,5775006,2205688,236775255,escort,1,True,1,escort,459,446,,5.0,TNC_SINGLE,0.743453235718567
1894202045,5775006,2205688,236775255,escort,1,False,1,Home,446,459,,5.0,TNC_SINGLE,0.6145844444413393
1894202049,5775006,2205688,236775256,escort,1,True,1,escort,444,446,,16.0,WALK,-4.163125140315758
1894202053,5775006,2205688,236775256,escort,1,False,1,Home,446,444,,17.0,WALK,-4.171511785663337
1894202233,5775006,2205688,236775279,shopping,1,True,1,shopping,449,446,,18.0,TNC_SHARED,0.6022375258425248
1894202237,5775006,2205688,236775279,shopping,1,False,1,Home,446,449,,18.0,DRIVEALONEFREE,0.6025255067993266
1894202281,5775006,2205688,236775285,work,1,True,1,work,519,446,,6.0,DRIVEALONEFREE,-0.43742063484671423
1894202285,5775006,2205688,236775285,work,1,False,1,Home,446,519,,16.0,DRIVEALONEFREE,-0.4722989908599053
1895022281,5777506,2206728,236877785,work,1,True,1,work,349,446,,8.0,SHARED2FREE,-0.2791241665088394
1895022285,5777506,2206728,236877785,work,1,False,1,Home,446,349,,18.0,DRIVEALONEFREE,-0.5077540340504861
1895022873,5777508,2206728,236877859,school,1,True,1,school,440,446,,8.0,SHARED2FREE,-2.3169264652075046
1895022877,5777508,2206728,236877859,school,1,False,1,Home,446,440,,15.0,SHARED2FREE,-2.4214092046559856
1895023529,5777510,2206728,236877941,school,1,True,1,school,391,446,,8.0,SHARED2FREE,-2.361418740004819
1895023533,5777510,2206728,236877941,school,1,False,1,Home,446,391,,14.0,SHARED2FREE,-2.485240291382272
1895024161,5777512,2206728,236878020,othmaint,1,True,1,othmaint,535,446,,14.0,SHARED3FREE,0.5738851205786719
1895024165,5777512,2206728,236878020,othmaint,1,False,1,Home,446,535,,21.0,SHARED3FREE,0.4721351501627064
1895024185,5777512,2206728,236878023,school,1,True,1,school,446,446,,8.0,WALK,-0.9792296112672175
1895024189,5777512,2206728,236878023,school,1,False,1,Home,446,446,,12.0,WALK,-0.9792296112672175
1895024641,5777514,2206728,236878080,eatout,1,True,1,eatout,465,446,,18.0,DRIVEALONEFREE,-0.3572622614283049
1895024645,5777514,2206728,236878080,eatout,1,False,1,Home,446,465,,19.0,DRIVEALONEFREE,-0.3848351788364891
1898446601,5787946,2210840,237305825,work,1,True,1,work,417,425,,7.0,DRIVEALONEFREE,-0.2537272597215283
1898446605,5787946,2210840,237305825,work,1,False,1,Home,425,417,,23.0,DRIVEALONEFREE,-0.349444034134664
1898447169,5787948,2210840,237305896,othmaint,1,True,2,escort,527,425,14.140400717837103,18.0,TNC_SINGLE,-0.06342383888523308
1898447170,5787948,2210840,237305896,othmaint,2,True,2,othmaint,355,527,,19.0,DRIVEALONEFREE,-0.49278225648321533
1898447173,5787948,2210840,237305896,othmaint,1,False,1,Home,425,355,,21.0,TNC_SINGLE,0.03694513812710767
1898447257,5787948,2210840,237305907,work,1,True,1,work,396,425,,5.0,WALK,-1.865492058687986
1898447261,5787948,2210840,237305907,work,1,False,1,Home,425,396,,17.0,WALK,-1.8659847542516173
1905925937,5810749,2219742,238240742,shopping,1,True,1,shopping,389,391,,11.0,BIKE,-1.5257378893649909
1905925941,5810749,2219742,238240742,shopping,1,False,1,Home,391,389,,11.0,BIKE,-1.5257369704663166
1905926265,5810750,2219742,238240783,shopping,1,True,1,shopping,381,391,,10.0,WALK_LOC,-1.3912590926021957
1905926269,5810750,2219742,238240783,shopping,1,False,1,Home,391,381,,11.0,WALK_LOC,-1.3291793150894993
1906236841,5811697,2219958,238279605,othmaint,1,True,1,othmaint,487,391,,6.0,DRIVEALONEFREE,0.24396118031330155
1906236845,5811697,2219958,238279605,othmaint,1,False,1,Home,391,487,,6.0,SHARED2FREE,0.26274284432876255
1906236849,5811697,2219958,238279606,othmaint,1,True,1,othmaint,439,391,,16.0,DRIVEALONEFREE,-0.3034380079594379
1906236853,5811697,2219958,238279606,othmaint,1,False,1,Home,391,439,,17.0,DRIVEALONEFREE,-0.32051232073285796
1906236881,5811697,2219958,238279610,shopping,1,True,2,othdiscr,412,391,11.893586781270315,17.0,DRIVEALONEFREE,-0.8507944461249505
1906236882,5811697,2219958,238279610,shopping,2,True,2,shopping,463,412,,18.0,DRIVEALONEFREE,-0.8059595145756335
1906236885,5811697,2219958,238279610,shopping,1,False,1,Home,391,463,,19.0,DRIVEALONEFREE,-0.8948100968644355
1906236929,5811697,2219958,238279616,work,1,True,1,work,895,391,,8.0,DRIVEALONEFREE,-2.7860449944074857
1906236933,5811697,2219958,238279616,work,1,False,2,escort,284,895,2.990319185782458,15.0,DRIVEALONEFREE,-3.132474835128985
1906236934,5811697,2219958,238279616,work,2,False,2,Home,391,284,,16.0,DRIVEALONEFREE,-1.6644562387609545
1908145889,5817517,2222866,238518236,work,1,True,1,work,426,393,,7.0,DRIVEALONEFREE,-0.14937731182151362
1908145893,5817517,2222866,238518236,work,1,False,1,Home,393,426,,17.0,DRIVEALONEFREE,-0.43328834445630915
1911446969,5827582,2227333,238930871,escort,1,True,1,escort,453,398,,7.0,DRIVEALONEFREE,0.7220241621386209
1911446973,5827582,2227333,238930871,escort,1,False,1,Home,398,453,,8.0,SHARED3FREE,0.7074671435825115
1911446977,5827582,2227333,238930872,escort,1,True,1,escort,487,398,,12.0,SHARED3FREE,0.6374509992450343
1911446981,5827582,2227333,238930872,escort,1,False,1,Home,398,487,,12.0,SHARED3FREE,0.6264037506823134
1911447049,5827582,2227333,238930881,shopping,1,True,1,shopping,397,398,,14.0,SHARED2FREE,0.7502463172957339
1911447053,5827582,2227333,238930881,shopping,1,False,4,othmaint,381,397,14.948113041853702,18.0,SHARED2FREE,0.6250881461135409
1911447054,5827582,2227333,238930881,shopping,2,False,4,shopping,451,381,14.559914360020928,18.0,TNC_SHARED,0.5128846947461613
1911447055,5827582,2227333,238930881,shopping,3,False,4,othmaint,394,451,14.560743141128638,18.0,SHARED2FREE,0.7439525566961641
1911447056,5827582,2227333,238930881,shopping,4,False,4,Home,398,394,,18.0,SHARED2FREE,0.5623559313491235
1911447913,5827585,2227333,238930989,atwork,1,True,1,atwork,355,355,,10.0,WALK,-0.43976148990891806
1911447917,5827585,2227333,238930989,atwork,1,False,2,eatout,355,355,10.190721991879904,15.0,WALK,-0.43976148990891806
1911447918,5827585,2227333,238930989,atwork,2,False,2,Work,355,355,,15.0,WALK,-0.43976148990891806
1911448105,5827585,2227333,238931013,othmaint,1,True,1,othmaint,377,398,,17.0,TNC_SHARED,0.6312370961799321
1911448109,5827585,2227333,238931013,othmaint,1,False,1,Home,398,377,,19.0,TAXI,0.6568819385527509
1911448193,5827585,2227333,238931024,work,1,True,1,work,355,398,,8.0,WALK_LOC,-2.4897710954336
1911448197,5827585,2227333,238931024,work,1,False,1,Home,398,355,,15.0,SHARED3FREE,-2.7547722093917533
1911449113,5827588,2227333,238931139,school,1,True,2,escort,394,398,4.385013913867983,7.0,SHARED2FREE,-2.218086261529261
1911449114,5827588,2227333,238931139,school,2,True,2,school,497,394,,8.0,SHARED2FREE,-2.8091672582943557
1911449117,5827588,2227333,238931139,school,1,False,1,Home,398,497,,14.0,SHARED2FREE,-2.9144703333112125
1911450097,5827591,2227333,238931262,school,1,True,1,school,400,398,,8.0,WALK,-1.8628155263823807
1911450101,5827591,2227333,238931262,school,1,False,1,Home,398,400,,16.0,SHARED2FREE,-1.9408476718935204
1913100545,5832623,2229709,239137568,othdiscr,1,True,2,escort,381,377,10.99183679871897,14.0,DRIVEALONEFREE,0.06147402013194892
1913100546,5832623,2229709,239137568,othdiscr,2,True,2,othdiscr,608,381,,15.0,DRIVEALONEFREE,-1.0362978800363145
1913100549,5832623,2229709,239137568,othdiscr,1,False,3,escort,487,608,10.49473694364012,17.0,DRIVEALONEFREE,-1.379473347092358
1913100550,5832623,2229709,239137568,othdiscr,2,False,3,social,388,487,11.819390238749774,17.0,DRIVEALONEFREE,-0.1522892152225267
1913100551,5832623,2229709,239137568,othdiscr,3,False,3,Home,377,388,,17.0,DRIVEALONEFREE,-0.317889289162782
1914031433,5835461,2230734,239253929,othmaint,1,True,1,othmaint,487,377,,15.0,TAXI,0.5605434456551637
1914031437,5835461,2230734,239253929,othmaint,1,False,1,Home,377,487,,16.0,TNC_SINGLE,0.5508299787819999
1914999825,5838414,2232231,239374978,atwork,1,True,1,atwork,396,396,,11.0,DRIVEALONEFREE,0.06116961620217232
1914999829,5838414,2232231,239374978,atwork,1,False,1,Work,396,396,,11.0,DRIVEALONEFREE,0.06116961620217232
1915000105,5838414,2232231,239375013,work,1,True,1,work,396,376,,8.0,DRIVEALONEFREE,-0.2679001233182613
1915000109,5838414,2232231,239375013,work,1,False,1,Home,376,396,,17.0,DRIVEALONEFREE,-0.3832709061442291
1925687705,5870999,2247096,240710963,atwork,1,True,1,atwork,401,401,,15.0,SHARED3FREE,1.8309632955494837
1925687709,5870999,2247096,240710963,atwork,1,False,1,Work,401,401,,15.0,SHARED3FREE,1.8309632955494837
1925687985,5870999,2247096,240710998,work,1,True,1,work,401,390,,8.0,DRIVEALONEFREE,-0.0958000720282774
1925687989,5870999,2247096,240710998,work,1,False,2,eatout,381,401,12.941629597564173,15.0,DRIVEALONEFREE,-0.13375107193475666
1925687990,5870999,2247096,240710998,work,2,False,2,Home,390,381,,16.0,SHARED2FREE,0.1926719093455797
1925970937,5871862,2247965,240746367,othdiscr,1,True,1,othdiscr,377,390,,19.0,DRIVEALONEFREE,0.17399128995188545
1925970941,5871862,2247965,240746367,othdiscr,1,False,1,Home,390,377,,19.0,DRIVEALONEFREE,0.21542237222674282
1925971001,5871862,2247965,240746375,shopping,1,True,1,shopping,374,390,,8.0,DRIVEALONEFREE,-0.07034016197005726
1925971005,5871862,2247965,240746375,shopping,1,False,1,Home,390,374,,14.0,DRIVEALONEFREE,-0.16679644770964092
1925971657,5871864,2247965,240746457,shopping,1,True,1,shopping,364,390,,16.0,SHARED2FREE,0.9624598398454576
1925971661,5871864,2247965,240746457,shopping,1,False,1,Home,390,364,,21.0,SHARED2FREE,0.9139211068331449
1925971793,5871865,2247965,240746474,escort,1,True,1,escort,381,390,,8.0,SHARED2FREE,0.5707373735536984
1925971797,5871865,2247965,240746474,escort,1,False,1,Home,390,381,,11.0,SHARED2FREE,0.519495147804175
1925971801,5871865,2247965,240746475,escort,1,True,1,escort,379,390,,13.0,DRIVEALONEFREE,0.5149553166047033
1925971805,5871865,2247965,240746475,escort,1,False,1,Home,390,379,,13.0,DRIVEALONEFREE,0.5152596338552464
1925971921,5871865,2247965,240746490,othdiscr,1,True,1,othdiscr,424,390,,15.0,TNC_SHARED,-0.17574564272677237
1925971925,5871865,2247965,240746490,othdiscr,1,False,3,shopping,424,424,11.96734579765766,17.0,DRIVEALONEFREE,0.48713542753404354
1925971926,5871865,2247965,240746490,othdiscr,2,False,3,escort,424,424,12.692354736345981,17.0,DRIVEALONEFREE,0.487321085941578
1925971927,5871865,2247965,240746490,othdiscr,3,False,3,Home,390,424,,17.0,TNC_SHARED,-0.2179680209207766
1938617745,5910419,2262370,242327218,work,1,True,1,work,402,371,,9.0,DRIVEALONEFREE,-0.2397791957567612
1938617749,5910419,2262370,242327218,work,1,False,1,Home,371,402,,21.0,DRIVEALONEFREE,-0.2536386773559884
1938618489,5910422,2262370,242327311,escort,1,True,1,escort,372,371,,8.0,DRIVEALONEFREE,0.9508317693625247
1938618493,5910422,2262370,242327311,escort,1,False,1,Home,371,372,,8.0,SHARED3FREE,0.9525437756316036
1938618497,5910422,2262370,242327312,escort,1,True,1,escort,369,371,,12.0,SHARED2FREE,0.5349482906516624
1938618501,5910422,2262370,242327312,escort,1,False,1,Home,371,369,,13.0,SHARED2FREE,0.5339268653955009
1938618641,5910422,2262370,242327330,othmaint,1,True,1,othmaint,378,371,,13.0,DRIVEALONEFREE,0.632515319604099
1938618645,5910422,2262370,242327330,othmaint,1,False,2,eatout,372,378,15.354763436872465,13.0,DRIVEALONEFREE,0.6700623271998398
1938618646,5910422,2262370,242327330,othmaint,2,False,2,Home,371,372,,13.0,DRIVEALONEFREE,0.7194916621762432
1942604345,5922574,2267902,242825543,escort,1,True,1,escort,358,366,,7.0,SHARED2FREE,0.32927969250777367
1942604349,5922574,2267902,242825543,escort,1,False,1,Home,366,358,,8.0,SHARED2FREE,0.30280221926972006
1942604353,5922574,2267902,242825544,escort,1,True,1,escort,351,366,,8.0,SHARED2FREE,0.8998786904844458
1942604357,5922574,2267902,242825544,escort,1,False,2,shopping,401,351,14.424024358446335,8.0,SHARED3FREE,0.22202934342923109
1942604358,5922574,2267902,242825544,escort,2,False,2,Home,366,401,,8.0,DRIVEALONEFREE,0.24938083914271997
1942604361,5922574,2267902,242825545,escort,1,True,1,escort,374,366,,18.0,SHARED2FREE,0.12821516728482063
1942604365,5922574,2267902,242825545,escort,1,False,1,Home,366,374,,20.0,DRIVEALONEFREE,0.027280826979221087
1942604537,5922574,2267902,242825567,shopping,1,True,1,shopping,372,366,,12.0,TNC_SHARED,-0.45263911691294156
1942604541,5922574,2267902,242825567,shopping,1,False,1,Home,366,372,,13.0,DRIVEALONEFREE,-0.539303243165432
1942605153,5922576,2267902,242825644,othmaint,1,True,1,othmaint,349,366,,7.0,TNC_SHARED,0.05612623739633614
1942605157,5922576,2267902,242825644,othmaint,1,False,3,shopping,370,349,12.302899340025212,7.0,DRIVEALONEFREE,-0.1733042630797806
1942605158,5922576,2267902,242825644,othmaint,2,False,3,escort,349,370,12.664140765702246,7.0,TNC_SHARED,-0.23274083940521686
1942605159,5922576,2267902,242825644,othmaint,3,False,3,Home,366,349,,7.0,DRIVEALONEFREE,0.0854350442544371
1942605241,5922576,2267902,242825655,work,1,True,1,work,312,366,,7.0,SHARED2FREE,-1.0727127918353099
1942605245,5922576,2267902,242825655,work,1,False,1,Home,366,312,,17.0,SHARED2FREE,-1.3093552332035179
1958984625,5972514,2286089,244873078,atwork,1,True,1,atwork,1241,1245,,11.0,SHARED2FREE,2.0017217002287446
1958984629,5972514,2286089,244873078,atwork,1,False,1,Work,1245,1241,,12.0,SHARED3FREE,1.9433496351516406
1958984905,5972514,2286089,244873113,work,1,True,1,work,1245,1269,,5.0,DRIVEALONEFREE,-2.626717164050709
1958984909,5972514,2286089,244873113,work,1,False,1,Home,1269,1245,,17.0,DRIVEALONEFREE,-2.687481000919277
1967599497,5998778,2295096,245949937,work,1,True,1,work,1265,1266,,8.0,WALK,-0.5075276800125971
1967599501,5998778,2295096,245949937,work,1,False,1,Home,1266,1265,,20.0,WALK,-0.5131740086604073
1967599825,5998779,2295096,245949978,work,1,True,1,work,1264,1266,,7.0,DRIVEALONEFREE,0.41340157066292227
1967599829,5998779,2295096,245949978,work,1,False,1,Home,1266,1264,,18.0,SHARED3FREE,0.3801721615096283
1967600089,5998780,2295096,245950011,univ,1,True,1,univ,1249,1266,,6.0,SHARED3FREE,-1.2830646450748895
1967600093,5998780,2295096,245950011,univ,1,False,1,Home,1266,1249,,13.0,TNC_SINGLE,-1.3594697151000679
1967600417,5998781,2295096,245950052,school,1,True,1,school,1265,1266,,7.0,WALK,-2.341629917480993
1967600421,5998781,2295096,245950052,school,1,False,1,Home,1266,1265,,13.0,WALK,-2.341629917480993
1977393625,6028639,2305754,247174203,atwork,1,True,1,atwork,1242,1242,,13.0,DRIVEALONEFREE,-0.04433715154817188
1977393629,6028639,2305754,247174203,atwork,1,False,2,shopping,1242,1242,8.707907834916384,16.0,DRIVEALONEFREE,-0.2997604008256895
1977393630,6028639,2305754,247174203,atwork,2,False,2,Work,1242,1242,,16.0,DRIVEALONEFREE,-0.2997604008256895
1977393905,6028639,2305754,247174238,work,1,True,1,work,1242,1257,,6.0,DRIVEALONEFREE,-3.4310356485101416
1977393909,6028639,2305754,247174238,work,1,False,1,Home,1257,1242,,21.0,DRIVEALONEFREE,-4.5009155297842725
1977394233,6028640,2305754,247174279,work,1,True,1,work,1121,1257,,6.0,SHARED3FREE,-5.141056686094972
1977394237,6028640,2305754,247174279,work,1,False,1,Home,1257,1121,,15.0,DRIVEALONEFREE,-6.856662837828723
1977394321,6028641,2305754,247174290,escort,1,True,1,escort,1270,1257,,16.0,SHARED2FREE,-0.25767336736914986
1977394325,6028641,2305754,247174290,escort,1,False,1,Home,1257,1270,,19.0,SHARED2FREE,-0.2946356576900008
1977394497,6028641,2305754,247174312,school,1,True,2,othdiscr,1257,1257,6.704312419403371,7.0,WALK,-0.9024955098802936
1977394498,6028641,2305754,247174312,school,2,True,2,school,1257,1257,,7.0,WALK,-0.9024955098802936
1977394501,6028641,2305754,247174312,school,1,False,2,escort,1257,1257,6.691840466341169,15.0,WALK,-0.9024955098802936
1977394502,6028641,2305754,247174312,school,2,False,2,Home,1257,1257,,15.0,WALK,-0.9024955098802936
1977394777,6028642,2305754,247174347,othdiscr,1,True,1,othdiscr,1262,1257,,16.0,BIKE,-1.9611086746897304
1977394781,6028642,2305754,247174347,othdiscr,1,False,1,Home,1257,1262,,21.0,BIKE,-1.9611085265703758
1977394785,6028642,2305754,247174348,othdiscr,1,True,1,othdiscr,1263,1257,,21.0,SHARED2FREE,-0.38243210621783064
1977394789,6028642,2305754,247174348,othdiscr,1,False,1,Home,1257,1263,,21.0,SHARED2FREE,-0.38243210621783064
1977394825,6028642,2305754,247174353,school,1,True,1,school,1260,1257,,7.0,SHARED2FREE,-2.6417872903178172
1977394829,6028642,2305754,247174353,school,1,False,2,othdiscr,1257,1260,2.8784978475913507,15.0,SHARED2FREE,-2.7952679583464843
1977394830,6028642,2305754,247174353,school,2,False,2,Home,1257,1257,,15.0,SHARED2FREE,-1.3717751467566224
1977429001,6028746,2305662,247178625,work,1,True,1,work,1252,1257,,5.0,SHARED3FREE,0.22949557276206775
1977429005,6028746,2305662,247178625,work,1,False,1,Home,1257,1252,,12.0,SHARED2FREE,0.2173310410771121
1977429009,6028746,2305662,247178626,work,1,True,1,work,1252,1257,,16.0,DRIVEALONEFREE,-0.2584039803414168
1977429013,6028746,2305662,247178626,work,1,False,1,Home,1257,1252,,21.0,DRIVEALONEFREE,-0.2691797131750811
1977429329,6028747,2305662,247178666,work,1,True,1,work,1292,1257,,9.0,DRIVEALONEFREE,-1.0628958339716408
1977429333,6028747,2305662,247178666,work,1,False,1,Home,1257,1292,,17.0,DRIVEALONEFREE,-1.0781836795170403
1987958129,6060847,2316013,248494766,work,1,True,1,work,1272,1256,,6.0,DRIVEALONEFREE,-0.4567550975776985
1987958133,6060847,2316013,248494766,work,1,False,1,Home,1256,1272,,16.0,DRIVEALONEFREE,-0.5401517916215024
1987958393,6060848,2316013,248494799,school,1,True,1,school,1256,1256,,7.0,WALK,-1.0310956715967259
1987958397,6060848,2316013,248494799,school,1,False,1,Home,1256,1256,,15.0,WALK,-1.0310956715967259
1987958545,6060849,2316013,248494818,escort,1,True,1,escort,1256,1256,,12.0,WALK,-0.642969513764188
1987958549,6060849,2316013,248494818,escort,1,False,1,Home,1256,1256,,13.0,WALK,-0.642969513764188
1987958553,6060849,2316013,248494819,escort,1,True,1,escort,1263,1256,,14.0,SHARED3FREE,0.7087951446794108
1987958557,6060849,2316013,248494819,escort,1,False,1,Home,1256,1263,,14.0,SHARED3FREE,0.7110651022379
1987958697,6060849,2316013,248494837,othmaint,1,True,1,othmaint,1258,1256,,17.0,SHARED3FREE,1.0886378894819644
1987958701,6060849,2316013,248494837,othmaint,1,False,2,shopping,1261,1258,15.2214129719619,20.0,SHARED3FREE,1.097786448473649
1987958702,6060849,2316013,248494837,othmaint,2,False,2,Home,1256,1261,,20.0,SHARED3FREE,1.081792444510597
1987959049,6060850,2316013,248494881,school,1,True,1,school,1257,1256,,8.0,SHARED3FREE,-1.7851411528848073
1987959053,6060850,2316013,248494881,school,1,False,1,Home,1256,1257,,15.0,SHARED3FREE,-1.805938683686461
1990520857,6068661,2318776,248815107,eatout,1,True,1,eatout,1286,1286,,17.0,SHARED2FREE,0.5555811853149784
1990520861,6068661,2318776,248815107,eatout,1,False,2,shopping,1279,1286,12.845390963124995,20.0,SHARED2FREE,0.1264068696988146
1990520862,6068661,2318776,248815107,eatout,2,False,2,Home,1286,1279,,21.0,DRIVEALONEFREE,0.12640926847688796
1990521009,6068661,2318776,248815126,othdiscr,1,True,3,escort,1280,1286,11.28531170819403,12.0,TNC_SHARED,-0.5235312763419818
1990521010,6068661,2318776,248815126,othdiscr,2,True,3,othmaint,1280,1280,11.178066309735856,13.0,TAXI,0.18474321086493709
1990521011,6068661,2318776,248815126,othdiscr,3,True,3,othdiscr,1282,1280,,14.0,DRIVEALONEFREE,-0.23128280079188773
1990521013,6068661,2318776,248815126,othdiscr,1,False,2,escort,1282,1282,11.460461146230081,14.0,DRIVEALONEFREE,0.1223880274279977
1990521014,6068661,2318776,248815126,othdiscr,2,False,2,Home,1286,1282,,14.0,DRIVEALONEFREE,-0.18225118568136164
1990889681,6069785,2319209,248861210,othdiscr,1,True,1,othdiscr,1286,1286,,7.0,WALK,-2.2874200584649502
1990889685,6069785,2319209,248861210,othdiscr,1,False,1,Home,1286,1286,,12.0,WALK,-2.2874200584649502
2001411921,6101865,2331684,250176490,othdiscr,1,True,2,othdiscr,1271,1271,14.035644498724247,16.0,SHARED2FREE,0.8645121029991922
2001411922,6101865,2331684,250176490,othdiscr,2,True,2,othdiscr,1273,1271,,17.0,SHARED2FREE,0.4209149337921738
2001411925,6101865,2331684,250176490,othdiscr,1,False,4,othmaint,1284,1273,12.5384701787689,18.0,SHARED2FREE,0.5139524393683748
2001411926,6101865,2331684,250176490,othdiscr,2,False,4,othmaint,1264,1284,12.531489450419233,18.0,SHARED2FREE,-0.16768843270017936
2001411927,6101865,2331684,250176490,othdiscr,3,False,4,shopping,1262,1264,11.699004142028125,18.0,SHARED2FREE,0.4746355682587229
2001411928,6101865,2331684,250176490,othdiscr,4,False,4,Home,1271,1262,,18.0,SHARED2FREE,-0.6188597790315885
