tour_id,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,tdd,start,end,duration,composition,destination_logsum,tour_mode,mode_choice_logsum,atwork_subtour_frequency,parent_tour_id,stop_frequency,primary_purpose
81209898,1980729,escort,2,1,1,3,non_mandatory,1,1093.0,1090.0,757526,55.0,8.0,9.0,1.0,,9.73070580987967,SHARED2FREE,-2.900301882460582,,,0out_0in,escort
81209899,1980729,escort,2,2,2,3,non_mandatory,1,1090.0,1090.0,757526,169.0,18.0,18.0,0.0,,9.749369605907727,SHARED2FREE,-1.353608013456957,,,0out_1in,escort
81209922,1980729,shopping,1,1,3,3,non_mandatory,1,1213.0,1090.0,757526,85.0,10.0,10.0,0.0,,9.333032147733086,DRIVEALONEFREE,-3.3233473003760436,,,0out_1in,shopping
81209958,1980730,othmaint,1,1,1,1,non_mandatory,1,1122.0,1090.0,757526,65.0,8.0,19.0,11.0,,9.578766242835671,SHARED3FREE,-5.589169450336418,,,0out_0in,othmaint
81679613,1992185,othmaint,1,1,1,2,non_mandatory,1,1146.0,1083.0,762168,157.0,16.0,19.0,3.0,,12.331004147761703,DRIVEALONEFREE,-1.676196886020749,,,0out_2in,othmaint
81679591,1992185,eatout,1,1,2,2,non_mandatory,1,1145.0,1083.0,762168,75.0,9.0,14.0,5.0,,11.445139691100538,SHARED2FREE,-1.3021308038544,,,1out_2in,eatout
81885848,1997215,shopping,1,1,1,2,non_mandatory,1,1246.0,1083.0,764547,186.0,21.0,23.0,2.0,,11.927730607053988,DRIVEALONEFREE,-0.6030938666003057,,,0out_0in,shopping
81885840,1997215,othdiscr,1,1,2,2,non_mandatory,1,1083.0,1083.0,764547,172.0,18.0,21.0,3.0,,13.59476523633301,SHARED3FREE,0.8756035464473136,,,0out_0in,othdiscr
82136145,2003320,othdiscr,1,1,1,1,non_mandatory,1,1083.0,1083.0,765501,183.0,20.0,23.0,3.0,,13.305188706655981,WALK,2.1402712695405093,,,3out_1in,othdiscr
83329581,2032428,shopping,2,1,1,2,non_mandatory,1,1074.0,1078.0,777001,57.0,8.0,11.0,3.0,,11.332088857241935,DRIVEALONEFREE,-0.22089607738778655,,,1out_0in,shopping
83329582,2032428,shopping,2,2,2,2,non_mandatory,1,1082.0,1078.0,777001,169.0,18.0,18.0,0.0,,11.419003786661284,SHARED3FREE,-0.37120333130512256,,,0out_1in,shopping
83329680,2032431,escort,1,1,1,1,non_mandatory,1,991.0,1078.0,777001,54.0,8.0,8.0,0.0,,11.838948452009973,SHARED3FREE,-2.2686484163892238,,,0out_0in,escort
84948335,2071910,othdiscr,1,1,1,1,non_mandatory,1,1055.0,1071.0,791009,180.0,20.0,20.0,0.0,,13.322129108760524,DRIVEALONEFREE,-0.41767388923784243,,,0out_0in,othdiscr
85843472,2093743,escort,3,1,1,5,non_mandatory,1,1066.0,1066.0,798226,99.0,11.0,11.0,0.0,,12.925712626466352,SHARED2FREE,-0.39945135109904456,,,1out_0in,escort
85843473,2093743,escort,3,2,2,5,non_mandatory,1,1033.0,1066.0,798226,169.0,18.0,18.0,0.0,,12.851438315477148,SHARED3FREE,-1.4666142922015573,,,0out_0in,escort
85843474,2093743,escort,3,3,3,5,non_mandatory,1,1069.0,1066.0,798226,169.0,18.0,18.0,0.0,,12.84448701358206,TNC_SINGLE,-1.0946172797919147,,,0out_0in,escort
85843496,2093743,shopping,2,1,4,5,non_mandatory,1,1051.0,1066.0,798226,124.0,13.0,13.0,0.0,,12.423685161203057,DRIVEALONEFREE,-0.023427865962466026,,,1out_0in,shopping
85843497,2093743,shopping,2,2,5,5,non_mandatory,1,1072.0,1066.0,798226,154.0,16.0,16.0,0.0,,12.299346538686432,TNC_SINGLE,0.2834077738581094,,,1out_2in,shopping
85888383,2094838,othdiscr,1,1,1,1,non_mandatory,1,1073.0,1066.0,798797,101.0,11.0,13.0,2.0,,14.159836342748953,TNC_SINGLE,0.9132504152800309,,,0out_3in,othdiscr
85888596,2094843,shopping,1,1,1,1,non_mandatory,1,1075.0,1066.0,798797,71.0,9.0,10.0,1.0,,13.012508688574036,WALK,1.9256362314278626,,,0out_0in,shopping
85989333,2097300,shopping,1,1,1,1,non_mandatory,1,1074.0,1075.0,799834,184.0,21.0,21.0,0.0,,12.140291712493452,DRIVEALONEFREE,-0.07306419866033974,,,0out_3in,shopping
86291585,2104672,shopping,1,1,1,1,non_mandatory,1,1291.0,1055.0,802479,157.0,16.0,19.0,3.0,,12.062302265777054,DRIVEALONEFREE,-2.0463244547779733,,,0out_2in,shopping
86291626,2104673,shopping,1,1,1,1,non_mandatory,1,1059.0,1055.0,802479,128.0,13.0,17.0,4.0,,12.286351370728795,DRIVEALONEFREE,-0.13864440965902966,,,0out_0in,shopping
86291662,2104674,othmaint,1,1,1,1,non_mandatory,1,1015.0,1055.0,802479,113.0,12.0,13.0,1.0,,12.606610393387232,DRIVEALONEFREE,-0.4484438865879026,,,0out_0in,othmaint
86291681,2104675,eatout,1,1,1,1,non_mandatory,1,875.0,1055.0,802479,138.0,14.0,17.0,3.0,,11.93015320412656,SHARED3FREE,-1.3648195007362545,,,0out_0in,eatout
86291725,2104676,escort,2,1,1,2,non_mandatory,1,1080.0,1055.0,802479,45.0,7.0,15.0,8.0,,12.843605984712857,SHARED2FREE,-1.535107827168525,,,0out_0in,escort
86291726,2104676,escort,2,2,2,2,non_mandatory,1,1052.0,1055.0,802479,170.0,18.0,19.0,1.0,,12.889048984791467,SHARED2FREE,-1.0895284365570583,,,0out_0in,escort
86291766,2104677,escort,2,1,1,2,non_mandatory,1,1063.0,1055.0,802479,86.0,10.0,11.0,1.0,,12.926491615223398,SHARED3FREE,0.08448707227892155,,,0out_0in,escort
86291767,2104677,escort,2,2,2,2,non_mandatory,1,1060.0,1055.0,802479,112.0,12.0,12.0,0.0,,13.05242571239863,SHARED2FREE,0.10123667069614094,,,0out_0in,escort
86291831,2104678,shopping,1,1,1,3,non_mandatory,1,1047.0,1055.0,802479,163.0,17.0,18.0,1.0,,12.513619415727648,SHARED3FREE,0.1572814579405655,,,0out_0in,shopping
86291826,2104678,othmaint,2,1,2,3,non_mandatory,1,1069.0,1055.0,802479,72.0,9.0,11.0,2.0,,13.225640911221777,SHARED3FREE,0.03942333340935914,,,0out_1in,othmaint
86291827,2104678,othmaint,2,2,3,3,non_mandatory,1,977.0,1055.0,802479,113.0,12.0,13.0,1.0,,12.927566764487043,SHARED3FREE,-0.6032057174036446,,,0out_0in,othmaint
86439382,2108277,othdiscr,1,1,1,1,non_mandatory,1,1056.0,1065.0,803666,62.0,8.0,16.0,8.0,,13.774433974612565,DRIVEALONEFREE,0.5038314610033483,,,0out_0in,othdiscr
86497646,2109698,othmaint,1,1,1,1,non_mandatory,1,947.0,1065.0,804038,171.0,18.0,20.0,2.0,,13.087073268051926,SHARED2FREE,-0.7809786466657301,,,0out_2in,othmaint
88932395,2169082,shopping,1,1,1,1,non_mandatory,1,1199.0,1185.0,823247,170.0,18.0,19.0,1.0,,11.361728413253882,SHARED3FREE,-0.5666935933284721,,,0out_0in,shopping
90707203,2212370,shopping,1,1,1,1,non_mandatory,1,1178.0,1178.0,837032,174.0,18.0,23.0,5.0,,11.493966504911025,WALK,0.13666844865732639,,,0out_0in,shopping
90812549,2214940,escort,1,1,1,1,non_mandatory,1,1179.0,1178.0,838201,145.0,15.0,15.0,0.0,,12.50744760173272,SHARED2FREE,-0.15121307547762528,,,0out_1in,escort
91388500,2228987,shopping,1,1,1,2,non_mandatory,1,1178.0,1178.0,842560,89.0,10.0,14.0,4.0,,11.658688006619844,DRIVEALONEFREE,0.34172404271808865,,,0out_0in,shopping
91388495,2228987,othmaint,1,1,2,2,non_mandatory,1,1182.0,1178.0,842560,138.0,14.0,17.0,3.0,,11.907008317173737,DRIVEALONEFREE,-0.32633957904117983,,,1out_0in,othmaint
91389066,2229001,othdiscr,1,1,1,1,non_mandatory,1,1178.0,1178.0,842560,151.0,15.0,21.0,6.0,,12.9479841125772,DRIVEALONEFREE,0.5303650397521357,,,0out_0in,othdiscr
91678944,2236071,shopping,1,1,1,1,non_mandatory,1,1179.0,1177.0,844799,86.0,10.0,11.0,1.0,,9.948636559655,DRIVEALONEFREE,-0.45476747442362564,,,1out_0in,shopping
91678980,2236072,othmaint,1,1,1,1,non_mandatory,1,1177.0,1177.0,844799,169.0,18.0,18.0,0.0,,10.578771251773782,DRIVEALONEFREE,0.2257024982055138,,,3out_0in,othmaint
92153924,2247656,othmaint,1,1,1,1,non_mandatory,1,1177.0,1177.0,848689,159.0,16.0,21.0,5.0,,9.969897538386158,DRIVEALONEFREE,0.18971105340393357,,,0out_0in,othmaint
92154151,2247662,escort,2,1,1,3,non_mandatory,1,1177.0,1177.0,848689,115.0,12.0,15.0,3.0,,11.404519479476006,SHARED2FREE,-0.9652145251064597,,,0out_0in,escort
92154152,2247662,escort,2,2,2,3,non_mandatory,1,1178.0,1177.0,848689,145.0,15.0,15.0,0.0,,11.41741794760229,SHARED2FREE,-1.8671180360956026,,,1out_0in,escort
92154175,2247662,shopping,1,1,3,3,non_mandatory,1,1178.0,1177.0,848689,87.0,10.0,12.0,2.0,,9.841242534893045,DRIVEALONEFREE,-0.7732950786839217,,,0out_1in,shopping
92154394,2247668,eatout,1,1,1,1,non_mandatory,1,724.0,1177.0,848689,145.0,15.0,15.0,0.0,,9.870958414790138,SHARED3FREE,-2.1235449174093226,,,0out_0in,eatout
93020631,2268795,social,1,1,1,1,non_mandatory,1,1123.0,1194.0,856745,98.0,10.0,23.0,13.0,,10.809615507544263,DRIVEALONEFREE,-2.678127818015413,,,0out_0in,social
93848459,2288986,shopping,1,1,1,1,non_mandatory,1,1197.0,1193.0,863795,72.0,9.0,11.0,2.0,,11.879287279738989,SHARED2FREE,0.08429818672962726,,,0out_0in,shopping
94180559,2297086,shopping,1,1,1,2,non_mandatory,1,1178.0,1187.0,866329,102.0,11.0,14.0,3.0,,11.60228270269424,DRIVEALONEFREE,-0.8305020745354192,,,1out_0in,shopping
94180551,2297086,othdiscr,1,1,2,2,non_mandatory,1,1187.0,1187.0,866329,135.0,14.0,14.0,0.0,,12.842545353891945,WALK,0.782790076771303,,,0out_0in,othdiscr
94180641,2297088,shopping,1,1,1,1,non_mandatory,1,1194.0,1187.0,866329,46.0,7.0,16.0,9.0,,11.564721681626674,DRIVEALONEFREE,-0.10797057333269766,,,0out_1in,shopping
95423597,2327404,shopping,1,1,1,1,non_mandatory,1,1198.0,1198.0,876491,163.0,17.0,18.0,1.0,,12.013479509287016,WALK,0.656933817934566,,,0out_0in,shopping
95423696,2327407,escort,1,1,1,1,non_mandatory,1,1182.0,1198.0,876491,54.0,8.0,8.0,0.0,,12.527508291566528,SHARED2FREE,-0.21802837250262458,,,0out_3in,escort
95423939,2327413,eatout,1,1,1,1,non_mandatory,1,1198.0,1198.0,876491,138.0,14.0,17.0,3.0,,11.46730022787891,WALK,1.1243306905217725,,,0out_1in,eatout
98505868,2402582,eatout,1,1,1,1,non_mandatory,1,1122.0,1096.0,902602,117.0,12.0,17.0,5.0,,11.634883429189394,DRIVEALONEFREE,-0.2220671712252895,,,0out_1in,eatout
98769648,2409015,shopping,1,1,1,1,non_mandatory,1,1122.0,1124.0,905103,126.0,13.0,15.0,2.0,,11.608306747357172,DRIVEALONEFREE,-1.2843773969747134,,,0out_0in,shopping
98769681,2409016,othdiscr,1,1,1,2,non_mandatory,1,1124.0,1124.0,905103,101.0,11.0,13.0,2.0,,13.089018546733099,DRIVEALONEFREE,0.6740279630880096,,,0out_1in,othdiscr
98769662,2409016,eatout,1,1,2,2,non_mandatory,1,1211.0,1124.0,905103,126.0,13.0,15.0,2.0,,10.69819814046668,DRIVEALONEFREE,-3.142254015366888,,,0out_0in,eatout
98828188,2410443,othdiscr,1,1,1,1,non_mandatory,1,1113.0,1124.0,905792,66.0,8.0,20.0,12.0,,13.243570785318775,SHARED2FREE,-1.700451056826454,,,2out_1in,othdiscr
98828240,2410444,social,1,1,1,1,non_mandatory,1,1113.0,1124.0,905792,67.0,8.0,21.0,13.0,,11.531489802533144,DRIVEALONEFREE,-1.9294743065457531,,,0out_0in,social
99094918,2416949,escort,1,1,1,1,non_mandatory,1,1121.0,1126.0,908476,163.0,17.0,18.0,1.0,,12.298671356587539,SHARED3FREE,-0.18405859486526674,,,0out_0in,escort
99497289,2426763,eatout,1,1,1,1,non_mandatory,1,1113.0,1123.0,912605,166.0,17.0,21.0,4.0,,11.945197204271267,SHARED2FREE,-1.2406086179849478,,,1out_0in,eatout
99780438,2433669,escort,1,1,1,1,non_mandatory,1,1127.0,1128.0,915855,20.0,6.0,7.0,1.0,,12.577180392948048,WALK,-0.7839220958298945,,,0out_0in,escort
99780536,2433671,othdiscr,1,1,1,1,non_mandatory,1,1121.0,1128.0,915855,166.0,17.0,21.0,4.0,,14.133214661687058,WALK,0.9343287190471072,,,0out_0in,othdiscr
101340340,2471715,othdiscr,1,1,1,1,non_mandatory,1,1047.0,1425.0,932035,127.0,13.0,16.0,3.0,,12.27067116767381,SHARED3FREE,-4.09746016427707,,,0out_0in,othdiscr
101340570,2471721,escort,1,1,1,3,non_mandatory,1,1432.0,1425.0,932035,100.0,11.0,12.0,1.0,,10.445192744349775,SHARED3FREE,-2.46280211076859,,,0out_0in,escort
101340586,2471721,othdiscr,1,1,2,3,non_mandatory,1,1425.0,1425.0,932035,138.0,14.0,17.0,3.0,,12.059924137161318,SHARED3FREE,0.4452372728936596,,,1out_1in,othdiscr
101340567,2471721,eatout,1,1,3,3,non_mandatory,1,1430.0,1425.0,932035,165.0,17.0,20.0,3.0,,10.51314393565938,DRIVEALONEFREE,-1.2640469289953948,,,0out_1in,eatout
101693148,2480320,othmaint,1,1,1,1,non_mandatory,1,1423.0,1423.0,936386,99.0,11.0,11.0,0.0,,10.307399051394338,DRIVEALONEFREE,-0.04678490544690594,,,1out_0in,othmaint
101693189,2480321,othmaint,1,1,1,1,non_mandatory,1,1405.0,1423.0,936386,19.0,6.0,6.0,0.0,,10.044800862375405,SHARED3FREE,-3.832175415523526,,,0out_0in,othmaint
102818024,2507756,othmaint,1,1,1,1,non_mandatory,1,1438.0,1426.0,948914,125.0,13.0,14.0,1.0,,11.89685198598517,DRIVEALONEFREE,-0.3991538922981163,,,0out_0in,othmaint
102818070,2507757,shopping,1,1,1,3,non_mandatory,1,1428.0,1426.0,948914,146.0,15.0,16.0,1.0,,11.29246112005765,DRIVEALONEFREE,-0.20806181673321242,,,0out_0in,shopping
102818065,2507757,othmaint,1,1,2,3,non_mandatory,1,1436.0,1426.0,948914,124.0,13.0,13.0,0.0,,11.65692775999942,DRIVEALONEFREE,-0.4041021022405993,,,0out_0in,othmaint
102818062,2507757,othdiscr,1,1,3,3,non_mandatory,1,1336.0,1426.0,948914,57.0,8.0,11.0,3.0,,12.675404140964124,SHARED2FREE,-1.9338038473138794,,,0out_0in,othdiscr
102818152,2507759,shopping,1,1,1,1,non_mandatory,1,1441.0,1426.0,948914,99.0,11.0,11.0,0.0,,11.25481462108604,DRIVEALONEFREE,-0.4408520586746672,,,0out_0in,shopping
105472361,2572496,othdiscr,1,1,1,1,non_mandatory,1,992.0,1440.0,975488,19.0,6.0,6.0,0.0,,13.345103917989698,DRIVEALONEFREE,-1.1387057255743174,,,0out_1in,othdiscr
105472443,2572498,othdiscr,1,1,1,1,non_mandatory,1,1437.0,1440.0,975488,100.0,11.0,12.0,1.0,,13.491983510941854,SHARED3FREE,0.1885313175936758,,,2out_2in,othdiscr
105593762,2575457,othdiscr,1,1,1,2,non_mandatory,1,1435.0,1440.0,977432,171.0,18.0,20.0,2.0,,13.185533522030688,SHARED2FREE,0.09493797085360176,,,0out_1in,othdiscr
105593743,2575457,eatout,1,1,2,2,non_mandatory,1,1440.0,1440.0,977432,169.0,18.0,18.0,0.0,,11.562365270803484,DRIVEALONEFREE,0.9943509941566856,,,0out_0in,eatout
105593803,2575458,othdiscr,1,1,1,1,non_mandatory,1,1049.0,1440.0,977432,88.0,10.0,13.0,3.0,,13.222169875747415,SHARED3FREE,-1.2507727982835206,,,1out_0in,othdiscr
107256539,2616013,eatout,1,1,1,1,non_mandatory,1,1452.0,1452.0,995432,91.0,10.0,16.0,6.0,,11.10260828501041,WALK,0.7860267572564322,,,0out_0in,eatout
107256580,2616014,eatout,1,1,1,1,non_mandatory,1,1442.0,1452.0,995432,51.0,7.0,21.0,14.0,,10.857503030195003,SHARED2FREE,-0.10674339808651297,,,0out_1in,eatout
107763564,2628379,othdiscr,1,1,1,1,non_mandatory,1,1442.0,1451.0,1000141,78.0,9.0,17.0,8.0,,11.491681612870341,SHARED3FREE,-1.157721980393813,,,0out_0in,othdiscr
107763646,2628381,othdiscr,1,1,1,1,non_mandatory,1,1442.0,1451.0,1000141,88.0,10.0,13.0,3.0,,11.281460650993145,DRIVEALONEFREE,-0.8014696545800569,,,0out_0in,othdiscr
108028219,2634834,othdiscr,1,1,1,1,non_mandatory,1,1438.0,1448.0,1003989,183.0,20.0,23.0,3.0,,12.979110857609221,DRIVEALONEFREE,-0.43911162982659685,,,0out_0in,othdiscr
108077277,2636031,eatout,1,1,1,1,non_mandatory,1,1453.0,1448.0,1005583,127.0,13.0,16.0,3.0,,11.428792758574815,SHARED3FREE,-0.8108766790857596,,,1out_0in,eatout
108137525,2637500,othdiscr,1,1,1,1,non_mandatory,1,1448.0,1448.0,1005780,123.0,12.0,23.0,11.0,,12.982117687797196,SHARED3FREE,-0.13753952195578642,,,0out_1in,othdiscr
108198172,2638979,shopping,1,1,1,2,non_mandatory,1,1448.0,1453.0,1006514,145.0,15.0,15.0,0.0,,11.043001899252541,SHARED2FREE,-0.9771271701698417,,,0out_0in,shopping
108198167,2638979,othmaint,1,1,2,2,non_mandatory,1,1453.0,1453.0,1006514,41.0,7.0,11.0,4.0,,11.723078717508939,DRIVEALONEFREE,-0.08493224013362809,,,0out_0in,othmaint
108198186,2638980,eatout,1,1,1,1,non_mandatory,1,1448.0,1453.0,1006514,113.0,12.0,13.0,1.0,,10.237942769613566,SHARED2FREE,-0.787420322717253,,,1out_0in,eatout
108236032,2639903,escort,1,1,1,3,non_mandatory,1,1454.0,1454.0,1006770,38.0,7.0,8.0,1.0,,7.81297954526636,SHARED2FREE,-1.0144392629494934,,,0out_1in,escort
108236056,2639903,shopping,2,1,2,3,non_mandatory,1,1448.0,1454.0,1006770,37.0,7.0,7.0,0.0,,8.614148158619354,DRIVEALONEFREE,-1.353886766378052,,,1out_0in,shopping
108236057,2639903,shopping,2,2,3,3,non_mandatory,1,1440.0,1454.0,1006770,37.0,7.0,7.0,0.0,,8.717755779226314,DRIVEALONEFREE,-1.1166305407020947,,,0out_1in,shopping
108247430,2640181,escort,1,1,1,1,non_mandatory,1,1434.0,1454.0,1007116,37.0,7.0,7.0,0.0,,6.893179093986071,SHARED2FREE,-2.793959209637385,,,0out_0in,escort
108805587,2653794,shopping,1,1,1,1,non_mandatory,1,1412.0,1412.0,1013210,85.0,10.0,10.0,0.0,,11.18761248712557,SHARED2FREE,0.5019124717705586,,,1out_0in,shopping
108825631,2654283,othmaint,1,1,1,1,non_mandatory,1,1404.0,1412.0,1013365,117.0,12.0,17.0,5.0,,11.578792348543322,DRIVEALONEFREE,-0.4738762861384123,,,0out_0in,othmaint
110405276,2692811,othdiscr,1,1,1,3,non_mandatory,1,1444.0,1304.0,1028768,173.0,18.0,22.0,4.0,,12.465681937217882,DRIVEALONEFREE,-4.152743780651551,,,0out_0in,othdiscr
110405287,2692811,social,2,1,2,3,non_mandatory,1,1301.0,1304.0,1028768,89.0,10.0,14.0,4.0,,10.800402770880925,SHARED3FREE,-0.13351406611689892,,,0out_0in,social
110405288,2692811,social,2,2,3,3,non_mandatory,1,1306.0,1304.0,1028768,154.0,16.0,16.0,0.0,,10.780943768192895,DRIVEALONEFREE,-0.045195658900643663,,,1out_0in,social
110748449,2701181,othmaint,1,1,1,2,non_mandatory,1,1306.0,1307.0,1031923,109.0,11.0,21.0,10.0,,11.027520841901095,DRIVEALONEFREE,-1.1129461626159183,,,0out_1in,othmaint
110748427,2701181,eatout,1,1,2,2,non_mandatory,1,1318.0,1307.0,1031923,99.0,11.0,11.0,0.0,,9.947334468660607,SHARED2FREE,-3.5715841412833513,,,0out_0in,eatout
113496884,2768216,othmaint,1,1,1,1,non_mandatory,1,1314.0,1317.0,1057369,132.0,13.0,21.0,8.0,,10.047064877966243,DRIVEALONEFREE,-0.8581615726843305,,,0out_1in,othmaint
113496925,2768217,othmaint,1,1,1,1,non_mandatory,1,1316.0,1317.0,1057369,163.0,17.0,18.0,1.0,,10.252367020813082,SHARED2FREE,0.15718659135539545,,,0out_0in,othmaint
115562100,2818587,shopping,1,1,1,1,non_mandatory,1,133.0,82.0,1077528,169.0,18.0,18.0,0.0,,15.267481758967314,TNC_SINGLE,1.3217432744953033,,,0out_0in,shopping
115575685,2818919,eatout,1,1,1,1,non_mandatory,1,8.0,82.0,1078091,155.0,16.0,17.0,1.0,,13.373823633143367,WALK_LRF,-0.6709174721859773,,,0out_0in,eatout
115575753,2818920,shopping,1,1,1,2,non_mandatory,1,128.0,82.0,1078091,163.0,17.0,18.0,1.0,,13.456535737234134,BIKE,-0.5022146880341263,,,0out_0in,shopping
115575756,2818920,social,1,1,2,2,non_mandatory,1,106.0,82.0,1078091,172.0,18.0,21.0,3.0,,13.5089484841538,WALK,0.692464776191135,,,0out_0in,social
116482646,2841040,eatout,1,1,1,1,non_mandatory,1,19.0,21.0,1090276,119.0,12.0,19.0,7.0,,15.744004989276235,WALK,3.7335611735398535,,,0out_0in,eatout
117183478,2858133,othdiscr,1,1,1,1,non_mandatory,1,38.0,105.0,1099480,152.0,15.0,22.0,7.0,,15.399111331689776,SHARED3FREE,-1.2243942959307625,,,0out_0in,othdiscr
117735715,2871602,shopping,1,1,1,1,non_mandatory,1,131.0,93.0,1107018,137.0,14.0,16.0,2.0,,12.68803580738408,DRIVEALONEFREE,-0.33996064047483926,,,0out_0in,shopping
118134768,2881335,shopping,1,1,1,1,non_mandatory,1,41.0,102.0,1112461,58.0,8.0,12.0,4.0,,15.362623014267102,WALK_LRF,1.550215974489161,,,0out_0in,shopping
118134891,2881338,shopping,1,1,1,2,non_mandatory,1,102.0,102.0,1112461,90.0,10.0,15.0,5.0,,15.301058223386782,SHARED3FREE,2.495593328407598,,,0out_0in,shopping
118134894,2881338,social,1,1,2,2,non_mandatory,1,79.0,102.0,1112461,165.0,17.0,20.0,3.0,,14.296715521079069,TNC_SINGLE,1.7856459549647432,,,0out_1in,social
118135009,2881341,othmaint,1,1,1,1,non_mandatory,1,79.0,102.0,1112461,106.0,11.0,18.0,7.0,,15.93987361830227,WALK_LRF,2.6524381182431886,,,0out_0in,othmaint
119418410,2912644,eatout,1,1,1,1,non_mandatory,1,123.0,128.0,1127920,100.0,11.0,12.0,1.0,,14.604614458034469,WALK,4.441259313010543,,,0out_0in,eatout
119602527,2917134,shopping,1,1,1,3,non_mandatory,1,169.0,129.0,1129697,155.0,16.0,17.0,1.0,,13.670045744476424,DRIVEALONEFREE,0.07901736409924232,,,0out_0in,shopping
119602519,2917134,othdiscr,2,1,2,3,non_mandatory,1,138.0,129.0,1129697,174.0,18.0,23.0,5.0,,14.953227661416294,SHARED2FREE,-0.020105721491564744,,,0out_0in,othdiscr
119602520,2917134,othdiscr,2,2,3,3,non_mandatory,1,1157.0,129.0,1129697,189.0,23.0,23.0,0.0,,14.906011023005908,SHARED3FREE,-1.6459749276561495,,,0out_0in,othdiscr
121348758,2959725,shopping,2,1,1,3,non_mandatory,1,107.0,140.0,1147459,86.0,10.0,11.0,1.0,,12.921164841777138,SHARED3FREE,-2.4035281051562327,,,0out_0in,shopping
121348759,2959725,shopping,2,2,2,3,non_mandatory,1,142.0,140.0,1147459,162.0,17.0,17.0,0.0,,12.853134036671841,DRIVEALONEFREE,0.31683759043656395,,,0out_2in,shopping
121348731,2959725,eatout,1,1,3,3,non_mandatory,1,11.0,140.0,1147459,167.0,17.0,22.0,5.0,,12.476228963527777,WALK_LRF,-2.850401931948599,,,0out_0in,eatout
121649264,2967055,escort,1,1,1,1,non_mandatory,1,152.0,145.0,1150189,124.0,13.0,13.0,0.0,,12.514167994981541,SHARED2FREE,-1.3222197750009335,,,0out_1in,escort
122111678,2978333,othdiscr,1,1,1,2,non_mandatory,1,170.0,121.0,1154105,101.0,11.0,13.0,2.0,,14.390671221799323,DRIVEALONEFREE,-0.3968527973973172,,,1out_0in,othdiscr
122111659,2978333,eatout,1,1,2,2,non_mandatory,1,90.0,121.0,1154105,167.0,17.0,22.0,5.0,,12.57305261296728,SHARED3FREE,-2.449045261058798,,,0out_0in,eatout
123150954,3003681,shopping,1,1,1,1,non_mandatory,1,133.0,134.0,1164154,81.0,9.0,20.0,11.0,,14.520128566954288,WALK_LOC,2.4136011291276893,,,0out_0in,shopping
123331043,3008074,escort,1,1,1,1,non_mandatory,1,106.0,137.0,1165008,85.0,10.0,10.0,0.0,,13.339681202253463,SHARED3FREE,-2.290506322601213,,,1out_0in,escort
123488384,3011911,shopping,1,1,1,2,non_mandatory,1,114.0,137.0,1166205,126.0,13.0,15.0,2.0,,13.459447898660562,DRIVEALONEFREE,-0.14491107808138023,,,0out_0in,shopping
123488376,3011911,othdiscr,1,1,2,2,non_mandatory,1,76.0,137.0,1166205,150.0,15.0,20.0,5.0,,14.741497586988734,WALK_LOC,-1.252722281959502,,,0out_0in,othdiscr
123651154,3015881,shopping,1,1,1,2,non_mandatory,1,121.0,141.0,1167816,29.0,6.0,16.0,10.0,,13.225480181386274,TNC_SINGLE,-0.3002918339414213,,,0out_1in,shopping
123651149,3015881,othmaint,1,1,2,2,non_mandatory,1,140.0,141.0,1167816,164.0,17.0,19.0,2.0,,13.504801332336609,DRIVEALONEFREE,1.078635929650585,,,0out_0in,othmaint
123651239,3015883,social,1,1,1,1,non_mandatory,1,175.0,141.0,1167816,94.0,10.0,19.0,9.0,,13.580318915459761,SHARED3FREE,0.0439402336572871,,,0out_0in,social
124073922,3026193,escort,1,1,1,2,non_mandatory,1,101.0,16.0,1172599,114.0,12.0,14.0,2.0,,12.53265994605212,SHARED3FREE,-2.1517130960138684,,,0out_0in,escort
124073946,3026193,shopping,1,1,2,2,non_mandatory,1,5.0,16.0,1172599,135.0,14.0,14.0,0.0,,14.133816471196678,WALK,0.8077083939591967,,,0out_0in,shopping
124074247,3026201,eatout,1,1,1,1,non_mandatory,1,21.0,16.0,1172599,172.0,18.0,21.0,3.0,,14.068512022475431,WALK,1.9194582255580268,,,0out_0in,eatout
124161227,3028322,othdiscr,1,1,1,1,non_mandatory,1,16.0,17.0,1173752,9.0,5.0,14.0,9.0,,15.210362090788934,WALK,0.5753053694762165,,,0out_1in,othdiscr
124279143,3031198,othdiscr,1,1,1,1,non_mandatory,1,130.0,17.0,1176553,58.0,8.0,12.0,4.0,,15.212434753776138,SHARED3FREE,-0.1418603609566658,,,0out_0in,othdiscr
124279963,3031218,othdiscr,1,1,1,1,non_mandatory,1,7.0,17.0,1176553,115.0,12.0,15.0,3.0,,15.238979519419281,WALK,-0.39225185178345,,,0out_0in,othdiscr
124549057,3037781,social,1,1,1,1,non_mandatory,1,109.0,138.0,1178428,176.0,19.0,20.0,1.0,,13.10337948134546,SHARED2FREE,-0.783428392555251,,,0out_0in,social
125018868,3049240,othmaint,1,1,1,1,non_mandatory,1,138.0,135.0,1181599,48.0,7.0,18.0,11.0,,13.281963142745834,WALK,-1.2601429111892788,,,1out_0in,othmaint
