TAZ,size_term,TAZ,tour_type,TAZ_chooser,person_id
413,153.76999999999998,413,eatout,961,511624
414,435.478,414,eatout,961,511624
415,716.288,415,eatout,961,511624
416,82.09200000000001,416,eatout,961,511624
417,48.483999999999995,417,eatout,961,511624
418,115.976,418,eatout,961,511624
419,18.932000000000002,419,eatout,961,511624
420,48.062,420,eatout,961,511624
421,11.225999999999999,421,eatout,961,511624
422,40.906000000000006,422,eatout,961,511624
423,22.064,423,eatout,961,511624
424,112.154,424,eatout,961,511624
425,88.326,425,eatout,961,511624
426,199.336,426,eatout,961,511624
427,664.096,427,eatout,961,511624
428,808.81,428,eatout,961,511624
429,464.164,429,eatout,961,511624
430,143.974,430,eatout,961,511624
431,78.512,431,eatout,961,511624
432,936.6379999999999,432,eatout,961,511624
433,179.032,433,eatout,961,511624
434,36.68,434,eatout,961,511624
435,353.142,435,eatout,961,511624
436,179.08999999999997,436,eatout,961,511624
437,171.626,437,eatout,961,511624
438,69.51,438,eatout,961,511624
439,241.26000000000002,439,eatout,961,511624
440,82.984,440,eatout,961,511624
441,258.31,441,eatout,961,511624
442,79.192,442,eatout,961,511624
443,110.85400000000001,443,eatout,961,511624
444,289.592,444,eatout,961,511624
445,170.046,445,eatout,961,511624
446,154.396,446,eatout,961,511624
447,86.94,447,eatout,961,511624
448,338.082,448,eatout,961,511624
449,680.294,449,eatout,961,511624
450,370.492,450,eatout,961,511624
451,381.666,451,eatout,961,511624
452,217.594,452,eatout,961,511624
453,497.04,453,eatout,961,511624
454,180.794,454,eatout,961,511624
455,262.264,455,eatout,961,511624
456,465.95,456,eatout,961,511624
457,70.632,457,eatout,961,511624
458,9.678,458,eatout,961,511624
459,357.488,459,eatout,961,511624
460,894.902,460,eatout,961,511624
461,57.762,461,eatout,961,511624
462,470.122,462,eatout,961,511624
463,261.37399999999997,463,eatout,961,511624
464,11.868,464,eatout,961,511624
465,785.7959999999999,465,eatout,961,511624
466,3748.728,466,eatout,961,511624
467,767.496,467,eatout,961,511624
468,277.746,468,eatout,961,511624
469,226.856,469,eatout,961,511624
470,166.068,470,eatout,961,511624
471,758.13,471,eatout,961,511624
472,187.05599999999998,472,eatout,961,511624
473,49.254000000000005,473,eatout,961,511624
474,51.932,474,eatout,961,511624
475,977.7479999999999,475,eatout,961,511624
476,719.7280000000001,476,eatout,961,511624
477,135.80599999999998,477,eatout,961,511624
478,882.614,478,eatout,961,511624
479,108.622,479,eatout,961,511624
480,87.60000000000001,480,eatout,961,511624
481,115.616,481,eatout,961,511624
482,8.45,482,eatout,961,511624
483,196.094,483,eatout,961,511624
484,514.0219999999999,484,eatout,961,511624
485,821.722,485,eatout,961,511624
486,677.0720000000001,486,eatout,961,511624
487,1684.3719999999998,487,eatout,961,511624
488,54.246,488,eatout,961,511624
489,80.756,489,eatout,961,511624
490,508.35799999999995,490,eatout,961,511624
491,240.008,491,eatout,961,511624
492,189.62,492,eatout,961,511624
493,58.217999999999996,493,eatout,961,511624
494,127.922,494,eatout,961,511624
495,33.282000000000004,495,eatout,961,511624
496,1133.7800000000002,496,eatout,961,511624
497,451.24399999999997,497,eatout,961,511624
498,1367.402,498,eatout,961,511624
499,442.452,499,eatout,961,511624
500,475.256,500,eatout,961,511624
501,41.578,501,eatout,961,511624
502,443.08,502,eatout,961,511624
503,410.08799999999997,503,eatout,961,511624
504,853.912,504,eatout,961,511624
505,2.838,505,eatout,961,511624
506,125.59,506,eatout,961,511624
507,1417.6239999999998,507,eatout,961,511624
508,134.106,508,eatout,961,511624
509,352.384,509,eatout,961,511624
510,36.67,510,eatout,961,511624
511,743.1859999999999,511,eatout,961,511624
512,1632.396,512,eatout,961,511624
513,22.092,513,eatout,961,511624
514,394.03000000000003,514,eatout,961,511624
515,169.404,515,eatout,961,511624
516,18.060000000000002,516,eatout,961,511624
517,248.34,517,eatout,961,511624
518,1351.994,518,eatout,961,511624
519,1871.64,519,eatout,961,511624
520,203.054,520,eatout,961,511624
521,448.568,521,eatout,961,511624
522,123.76400000000001,522,eatout,961,511624
523,622.4259999999999,523,eatout,961,511624
524,14.646,524,eatout,961,511624
525,124.668,525,eatout,961,511624
526,140.886,526,eatout,961,511624
527,165.67999999999998,527,eatout,961,511624
528,187.06599999999997,528,eatout,961,511624
529,242.518,529,eatout,961,511624
530,1152.204,530,eatout,961,511624
531,2194.7380000000003,531,eatout,961,511624
532,147.508,532,eatout,961,511624
533,302.674,533,eatout,961,511624
534,552.2239999999999,534,eatout,961,511624
535,415.774,535,eatout,961,511624
536,250.14800000000002,536,eatout,961,511624
537,520.202,537,eatout,961,511624
538,60.482,538,eatout,961,511624
539,634.982,539,eatout,961,511624
540,249.792,540,eatout,961,511624
541,822.202,541,eatout,961,511624
542,258.116,542,eatout,961,511624
543,553.576,543,eatout,961,511624
544,268.422,544,eatout,961,511624
545,106.144,545,eatout,961,511624
546,2121.196,546,eatout,961,511624
547,276.562,547,eatout,961,511624
548,94.93199999999999,548,eatout,961,511624
549,423.818,549,eatout,961,511624
550,65.956,550,eatout,961,511624
551,134.612,551,eatout,961,511624
552,1.516,552,eatout,961,511624
553,45.868,553,eatout,961,511624
554,105.926,554,eatout,961,511624
555,166.338,555,eatout,961,511624
556,13.872,556,eatout,961,511624
557,1053.1779999999999,557,eatout,961,511624
558,468.742,558,eatout,961,511624
559,52.384,559,eatout,961,511624
560,281.68600000000004,560,eatout,961,511624
561,99.846,561,eatout,961,511624
562,18.934,562,eatout,961,511624
563,1278.412,563,eatout,961,511624
564,552.248,564,eatout,961,511624
565,93.52600000000001,565,eatout,961,511624
566,65.36,566,eatout,961,511624
567,189.614,567,eatout,961,511624
568,62.87,568,eatout,961,511624
569,8.256,569,eatout,961,511624
570,153.59,570,eatout,961,511624
571,11.74,571,eatout,961,511624
572,53.278000000000006,572,eatout,961,511624
573,1.548,573,eatout,961,511624
574,22.834,574,eatout,961,511624
575,113.38399999999999,575,eatout,961,511624
576,63.611999999999995,576,eatout,961,511624
577,17.544,577,eatout,961,511624
578,118.52600000000001,578,eatout,961,511624
579,463.902,579,eatout,961,511624
580,66.162,580,eatout,961,511624
581,240.006,581,eatout,961,511624
582,425.568,582,eatout,961,511624
583,2187.116,583,eatout,961,511624
584,112.832,584,eatout,961,511624
585,136.718,585,eatout,961,511624
586,213.362,586,eatout,961,511624
587,31.578000000000003,587,eatout,961,511624
588,53.934,588,eatout,961,511624
589,61.227999999999994,589,eatout,961,511624
590,795.8059999999999,590,eatout,961,511624
591,130.61,591,eatout,961,511624
592,30.096,592,eatout,961,511624
593,218.792,593,eatout,961,511624
594,88.706,594,eatout,961,511624
595,826.7379999999999,595,eatout,961,511624
596,202.03199999999998,596,eatout,961,511624
597,39.355999999999995,597,eatout,961,511624
598,28.352,598,eatout,961,511624
599,57.714,599,eatout,961,511624
600,49.06,600,eatout,961,511624
601,87.474,601,eatout,961,511624
602,244.748,602,eatout,961,511624
603,202.69,603,eatout,961,511624
604,343.32,604,eatout,961,511624
605,1506.114,605,eatout,961,511624
606,103.32,606,eatout,961,511624
607,2346.63,607,eatout,961,511624
608,644.596,608,eatout,961,511624
609,123.25200000000001,609,eatout,961,511624
610,130.882,610,eatout,961,511624
611,229.27800000000002,611,eatout,961,511624
612,115.216,612,eatout,961,511624
613,142.102,613,eatout,961,511624
614,112.152,614,eatout,961,511624
615,54.796,615,eatout,961,511624
616,93.398,616,eatout,961,511624
617,158.45,617,eatout,961,511624
618,18.966,618,eatout,961,511624
619,41.09,619,eatout,961,511624
620,170.99200000000002,620,eatout,961,511624
621,323.73199999999997,621,eatout,961,511624
622,69.184,622,eatout,961,511624
