TAZ,size_term,shadow_price_size_term_adjustment,shadow_price_utility_adjustment
1316,171.0,1,0
1317,954.0,1,0
1318,655.0,1,0
1319,2215.0,1,0
1320,536.0,1,0
1321,1450.0,1,0
1322,328.0,1,0
1323,1170.0,1,0
1324,281.0,1,0
1325,1868.0,1,0
1326,962.0,1,0
1327,985.0,1,0
1328,869.0,1,0
1329,350.0,1,0
1330,505.0,1,0
1331,1113.0,1,0
1332,567.0,1,0
1333,797.0,1,0
1334,833.0,1,0
1335,1210.0,1,0
1336,2939.0,1,0
1337,1219.0,1,0
1338,633.0,1,0
1339,823.0,1,0
1340,1165.0,1,0
1341,907.0,1,0
1342,707.0,1,0
1343,814.0,1,0
1344,612.0,1,0
1345,391.0,1,0
1346,674.0,1,0
1347,909.0,1,0
1348,1787.0,1,0
1349,1742.0,1,0
1350,850.0,1,0
1351,568.0,1,0
1352,553.0,1,0
1353,386.0,1,0
1354,1534.0,1,0
1355,630.0,1,0
1356,991.0,1,0
1357,798.0,1,0
1358,1131.0,1,0
1359,837.0,1,0
1360,621.0,1,0
1361,210.0,1,0
1362,466.0,1,0
1363,307.0,1,0
1364,640.0,1,0
1365,739.0,1,0
1366,1588.0,1,0
1367,810.0,1,0
1368,927.0,1,0
1369,1235.0,1,0
1370,1406.0,1,0
1371,1070.0,1,0
1372,1266.0,1,0
1373,1262.0,1,0
1374,1398.0,1,0
1375,1225.0,1,0
1376,1228.0,1,0
1377,1051.0,1,0
1378,2141.0,1,0
1379,1397.0,1,0
1380,1771.0,1,0
1381,2450.0,1,0
1382,1223.0,1,0
1383,677.0,1,0
1384,1020.0,1,0
1385,591.0,1,0
1386,536.0,1,0
1387,540.0,1,0
1388,355.0,1,0
1389,561.0,1,0
1390,475.0,1,0
1391,607.0,1,0
1392,501.0,1,0
1393,375.0,1,0
1394,2423.0,1,0
1395,2024.0,1,0
1396,2263.0,1,0
1397,806.0,1,0
1398,703.0,1,0
1399,823.0,1,0
1400,383.0,1,0
1401,594.0,1,0
1402,1932.0,1,0
1403,428.0,1,0
1404,433.0,1,0
1405,536.0,1,0
1406,237.0,1,0
1407,1590.0,1,0
1408,902.0,1,0
1409,1303.0,1,0
1410,797.0,1,0
1411,1093.0,1,0
1412,2147.0,1,0
1413,437.0,1,0
1414,1562.0,1,0
1415,516.0,1,0
1416,179.0,1,0
1417,82.0,1,0
1418,731.0,1,0
1419,520.0,1,0
1420,1500.0,1,0
1421,1393.0,1,0
1422,929.0,1,0
1423,1267.0,1,0
1424,500.0,1,0
1425,856.0,1,0
1426,828.0,1,0
1427,658.0,1,0
1428,1963.0,1,0
1429,740.0,1,0
1430,735.0,1,0
1431,1189.0,1,0
1432,916.0,1,0
1433,701.0,1,0
1434,977.0,1,0
1435,673.0,1,0
1436,920.0,1,0
1437,993.0,1,0
1438,1183.0,1,0
1439,0.0,1,0
1440,1321.0,1,0
1441,1132.0,1,0
1442,1262.0,1,0
1443,699.0,1,0
1444,669.0,1,0
1445,1170.0,1,0
1446,988.0,1,0
1447,373.0,1,0
1448,508.0,1,0
1449,349.0,1,0
1450,1371.0,1,0
1451,905.0,1,0
1452,992.0,1,0
1453,77.0,1,0
1454,183.0,1,0
