tour_id,tdd,start,end,duration,out_period,in_period,mode_choice_logsum,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,mandatory_tour_seg,hhsize,density_index,age,age_16_p,age_16_to_19,auto_ownership,num_workers,value_of_time,free_parking_at_work,ptype,roundtrip_auto_time_to_work,income_in_thousands,work_and_school_and_worker,work_and_school_and_student,workplace_in_cbd,home_is_rural,mandatory_tour_frequency,is_worker,is_student,is_university,workplace_taz,school_taz,TAZ,start_previous,end_previous
48410912,51,7,21,14,AM,EV,-0.9073169707056248,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,52,7,22,15,AM,EV,-0.9073315776270074,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,53,7,23,16,AM,EV,-0.9073461845273363,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,54,8,8,0,AM,AM,-0.9524808009809772,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,55,8,9,1,AM,AM,-0.9524953793120138,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,56,8,10,2,AM,AM,-0.9525099576217679,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,57,8,11,3,AM,AM,-0.9525245359102399,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,58,8,12,4,AM,MD,-0.9117298503338214,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,59,8,13,5,AM,MD,-0.9117444575081756,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
48410912,60,8,14,6,AM,MD,-0.9117590646614778,1180753,work,1,1,1,1,mandatory,1,697,755,456291,work,3,0.6296254323592501,38,True,False,2,2.0,50.0,False,1,69.47,176.0,False,False,False,False,work1,True,False,False,697,-1,755,5,5
