TAZ,work_low,work_med,work_high,work_veryhigh
1355,2,9,3,5
1356,4,8,19,19
1357,3,7,4,6
1358,26,40,34,44
1359,73,121,127,133
1360,15,21,14,24
1361,72,135,140,144
1362,13,21,32,36
1363,141,220,255,284
1364,10,12,9,11
1365,8,17,27,17
1366,35,47,70,98
1367,4,6,10,9
1368,38,60,109,102
1369,26,41,72,54
1370,8,17,18,16
1371,7,4,14,11
1372,6,3,8,6
1373,27,41,45,52
1374,49,50,56,57
1375,8,20,18,27
1376,25,22,26,39
1377,10,14,11,15
1378,5,20,18,22
1379,7,1,1,4
1380,25,46,53,63
1381,40,66,67,83
1382,9,22,20,19
1383,3,7,7,6
1384,23,30,22,50
1385,1,5,3,8
1386,9,20,25,29
1387,1,3,3,7
1388,0,3,3,4
1389,2,8,9,8
1390,1,0,2,1
1391,4,6,6,4
1392,2,5,1,11
1393,2,5,11,12
1394,2,11,11,15
1395,14,39,41,45
1396,4,18,26,27
1397,3,8,11,14
1398,3,12,13,16
1399,18,38,46,53
1400,2,4,6,3
1401,5,7,12,22
1402,31,27,19,23
1403,6,7,10,3
1404,1,1,3,1
1405,5,12,22,36
1406,3,5,6,7
1407,7,11,21,39
1408,3,3,6,4
1409,5,18,11,16
1410,0,5,7,10
1411,5,10,23,23
1412,13,23,27,37
1413,10,33,37,80
1414,1,1,5,13
1415,5,6,9,10
1416,0,3,4,0
1417,1,0,2,0
1418,1,2,4,6
1419,3,3,4,4
1420,2,4,5,9
1421,13,31,49,74
1422,15,27,36,39
1423,2,3,7,8
1424,22,32,32,89
1425,10,14,29,43
1426,0,7,7,5
1427,19,21,12,42
1428,33,53,71,125
1429,7,15,13,38
1430,21,61,50,75
1431,9,10,11,16
1432,7,16,16,25
1433,0,1,1,7
1434,1,5,5,8
1435,4,3,3,5
1436,9,13,17,33
1437,24,27,36,56
1438,11,32,47,83
1439,2,3,7,11
1440,5,6,16,20
1441,11,19,23,35
1442,6,12,17,27
1443,9,12,18,29
1444,6,7,9,29
1445,0,4,6,15
1446,7,9,11,17
1447,1,0,3,2
1448,13,22,39,66
1449,1,0,4,2
1450,3,6,7,8
1451,2,2,7,3
1452,3,10,12,19
1453,0,2,8,3
1454,0,1,0,5
