TAZ,work_low,work_med,work_high,work_veryhigh
341,121,240,398,771
342,82,181,288,577
343,33,91,114,311
344,22,60,107,252
345,26,68,109,210
346,41,81,127,288
347,3,10,8,16
348,43,70,97,195
349,83,130,230,426
350,24,42,67,119
351,5,4,7,14
352,3,9,12,21
353,4,14,16,19
354,21,72,125,276
355,95,208,359,812
356,71,197,289,617
357,73,217,319,699
358,37,70,129,254
359,10,16,22,57
360,54,111,160,298
361,30,68,133,267
362,64,137,155,349
363,47,102,133,292
364,102,217,353,703
365,166,376,580,1056
366,21,64,100,172
367,54,93,151,308
368,37,66,83,126
369,61,108,137,292
370,6,13,13,20
371,52,55,89,114
372,27,52,84,146
373,10,17,27,32
374,10,30,40,74
375,7,19,18,62
376,296,702,1026,1932
377,39,120,184,366
378,184,401,568,1052
379,34,68,76,177
380,183,353,491,1025
381,212,426,491,821
382,17,25,35,46
383,41,101,124,217
384,50,121,178,276
385,53,93,130,268
386,15,23,18,47
387,25,59,61,131
388,1,5,6,10
389,7,12,5,19
390,8,11,12,40
391,0,3,3,4
392,8,17,18,35
393,123,174,222,377
394,25,45,57,80
395,24,40,47,104
396,70,190,233,414
397,21,45,72,88
398,4,19,24,27
399,49,69,129,195
400,18,47,49,100
401,17,29,46,97
402,4,10,14,24
403,106,193,286,556
404,3,8,7,9
405,3,9,7,6
406,69,133,181,263
407,36,57,76,131
408,20,22,31,52
409,33,46,56,77
410,54,119,130,244
411,36,53,85,150
412,53,91,131,230
413,9,24,50,86
414,85,161,178,344
415,223,407,543,1204
416,272,469,740,1361
417,84,104,207,376
418,127,210,275,530
419,170,302,488,1079
420,137,318,476,1034
421,105,190,296,589
422,42,121,136,238
423,11,14,30,41
424,44,72,83,132
425,33,78,88,137
426,11,40,50,107
427,57,106,145,233
428,7,3,9,7
429,86,186,214,439
430,244,410,488,829
431,15,33,36,66
432,24,45,62,129
433,49,94,111,179
434,109,225,294,522
435,241,398,547,1096
436,81,170,196,410
437,84,201,273,534
438,37,63,113,228
439,118,174,169,305
440,73,123,180,322
441,31,75,86,168
442,116,196,300,628
443,120,293,431,802
444,182,370,500,1067
445,13,14,33,66
446,68,153,227,461
447,57,81,142,299
448,149,275,368,805
449,108,276,336,699
450,88,205,228,344
451,84,169,203,438
452,17,21,31,49
453,1,2,10,11
454,20,34,39,84
455,20,44,48,88
456,6,6,3,19
457,11,11,15,26
458,10,15,14,23
459,1,8,5,14
460,2,8,13,46
461,1,8,9,9
462,1,3,9,8
463,3,7,12,29
464,8,8,22,21
465,36,32,62,112
466,34,50,47,105
467,31,42,57,77
468,7,11,21,19
469,14,22,21,37
470,7,11,14,25
471,7,7,17,35
472,32,62,54,69
473,0,2,7,11
474,3,10,7,16
475,11,14,17,33
476,17,17,29,36
477,1,3,3,10
478,7,21,26,37
479,3,11,11,11
480,11,18,23,26
481,449,649,709,1134
482,20,36,40,97
483,10,9,14,31
484,12,13,20,31
485,3,7,11,19
486,104,184,205,270
487,4,9,24,30
488,4,14,10,19
489,4,7,3,17
490,48,90,128,204
491,17,25,45,73
492,2,9,12,7
493,1,8,7,24
494,13,22,39,73
495,1,2,2,2
496,68,171,228,442
497,101,188,267,485
498,98,153,240,360
499,136,258,301,574
500,8,14,16,28
501,20,44,43,64
502,7,11,13,16
503,287,413,435,706
504,44,66,80,144
505,10,12,14,29
506,0,5,2,10
507,18,31,43,84
508,3,10,13,16
509,5,10,13,23
510,6,14,14,20
511,15,24,27,69
512,3,6,9,18
513,0,2,2,3
514,5,16,27,43
515,25,39,51,76
516,116,201,241,454
517,9,26,45,69
518,5,4,9,7
519,15,26,43,71
520,2,4,5,12
521,4,4,5,8
522,8,7,15,20
523,38,67,77,154
524,77,174,207,407
525,112,205,295,440
526,39,95,94,167
527,3,11,17,18
528,5,9,7,15
529,2,6,12,16
530,39,56,54,85
531,25,48,68,92
532,7,13,15,24
533,15,24,31,53
534,12,28,27,38
535,116,251,318,495
536,10,10,18,21
537,21,51,81,156
538,8,29,31,78
539,3,15,16,15
540,12,16,22,37
541,10,11,32,59
542,44,64,82,118
543,21,38,41,72
544,120,179,213,328
545,10,21,24,33
546,28,47,68,89
547,104,215,321,597
548,33,55,70,110
549,10,12,12,31
550,10,18,24,38
551,50,82,121,185
552,1,3,3,12
553,4,6,10,14
554,17,35,30,57
555,24,33,48,71
556,4,12,25,39
557,5,5,11,16
558,5,14,16,31
559,5,6,7,17
560,6,17,12,26
561,0,6,5,11
562,286,556,737,1352
563,17,36,42,66
564,31,60,69,89
565,1,4,6,11
566,26,57,59,117
567,19,35,37,74
568,18,37,35,64
569,5,17,17,41
570,31,56,49,111
571,10,21,28,56
572,7,14,14,32
573,7,14,12,33
574,307,590,701,1507
575,19,53,45,82
576,20,31,34,62
577,70,144,205,462
578,41,75,95,179
579,13,16,20,47
580,22,39,42,72
581,42,76,103,143
582,19,35,59,97
583,63,171,238,462
584,13,22,33,58
585,34,58,61,106
586,17,49,52,108
587,1,1,4,5
588,161,225,233,435
589,5,19,17,48
590,9,5,16,35
591,18,40,44,101
592,7,21,39,43
593,18,21,31,44
594,18,38,51,114
595,27,47,58,94
596,16,17,25,41
597,5,23,27,46
598,39,70,86,195
599,13,27,19,50
600,12,19,21,23
601,4,8,10,22
602,196,347,430,923
603,16,25,41,73
604,5,18,16,30
605,29,53,62,94
606,8,27,25,44
