participant_id,tour_id,household_id,person_id,participant_num
27824159701,278241597,2598330,6786380,1
27824159702,278241597,2598330,6786382,2
27824159704,278241597,2598330,6786386,3
1963208801,19632088,188897,478831,1
1963208802,19632088,188897,478835,2
9355254603,93552546,860778,2281767,1
9355254601,93552546,860778,2281769,2
9237773005,92377730,850281,2253117,1
9237773002,92377730,850281,2253119,2
5784662802,57846628,537982,1410891,1
5784662801,57846628,537982,1410893,2
8457108601,84571086,788249,2062709,1
8457108603,84571086,788249,2062715,2
20523461902,205234619,1927605,5005650,1
20523461905,205234619,1927605,5005704,2
20523461901,205234619,1927605,5005722,3
20002946202,200029462,1879176,4878768,1
20002946203,200029462,1879176,4878770,2
4123871703,41238717,397052,1005826,1
4123871704,41238717,397052,1005830,2
9625961005,96259610,883069,2347794,1
9625961003,96259610,883069,2347796,2
9625961002,96259610,883069,2347798,3
2806521202,28065212,267995,684516,1
2806521203,28065212,267995,684518,2
19796261502,197962615,1858692,4828347,1
19796261501,197962615,1858692,4828356,2
22994129902,229941299,2144854,5608323,1
22994129901,229941299,2144854,5608324,2
23071857701,230718577,2151712,5627282,1
23071857705,230718577,2151712,5627286,2
27027931702,270279317,2519011,6592175,1
27027931701,270279317,2519011,6592178,2
5410353702,54103537,504914,1319599,1
5410353703,54103537,504914,1319601,2
15571924701,155719247,1503695,3798030,1
15571924702,155719247,1503695,3798032,2
16609360401,166093604,1596462,4051063,1
16609360402,166093604,1596462,4051064,2
16609360403,166093604,1596462,4051065,3
7255833002,72558330,680204,1769721,1
7255833003,72558330,680204,1769724,2
5984460503,59844605,556917,1459620,1
5984460502,59844605,556917,1459622,2
10220535003,102205350,940018,2492798,1
10220535004,102205350,940018,2492808,2
2410760302,24107603,232274,587989,1
2410760301,24107603,232274,587990,2
4084290701,40842907,393747,996168,1
4084290703,40842907,393747,996170,2
681561101,6815611,65074,166234,1
681561103,6815611,65074,166235,2
8512310802,85123108,792600,2076172,1
8512310801,85123108,792600,2076173,2
8512310804,85123108,792600,2076174,3
8512310803,85123108,792600,2076175,4
1134287403,11342874,108394,276659,1
1134287402,11342874,108394,276663,2
13176987601,131769876,1240002,3213899,1
13176987604,131769876,1240002,3213902,2
26852923002,268529230,2501225,6549492,1
26852923001,268529230,2501225,6549493,2
10139342302,101393423,932186,2472999,1
10139342301,101393423,932186,2473010,2
1791923302,17919233,171553,437053,1
1791923301,17919233,171553,437054,2
3683917101,36839171,362569,898516,1
3683917103,36839171,362569,898518,2
8994893301,89948933,830272,2193876,1
8994893303,89948933,830272,2193878,2
13816345301,138163453,1306522,3369840,1
13816345302,138163453,1306522,3369843,2
5283335504,52833355,493035,1288616,1
5283335501,52833355,493035,1288618,2
7235488802,72354888,678246,1764746,1
7235488806,72354888,678246,1764760,2
7235488804,72354888,678246,1764767,3
7235488803,72354888,678246,1764774,4
27160176803,271601768,2531315,6624435,1
27160176804,271601768,2531315,6624437,2
22507414801,225074148,2104796,5489613,1
22507414802,225074148,2104796,5489614,2
3735667307,37356673,366826,911142,1
3735667303,37356673,366826,911143,2
3735667305,37356673,366826,911144,3
17796170402,177961704,1709780,4340532,1
17796170408,177961704,1709780,4340533,2
17796170403,177961704,1709780,4340534,3
763142901,7631429,72072,186132,1
763142903,7631429,72072,186142,2
10155439502,101554395,934303,2476937,1
10155439503,101554395,934303,2476938,2
7946842901,79468429,742107,1938254,1
7946842902,79468429,742107,1938258,2
7946842904,79468429,742107,1938266,3
13974995002,139749950,1327974,3408531,1
13974995001,139749950,1327974,3408535,2
24446472902,244464729,2280133,5962553,1
24446472901,244464729,2280133,5962554,2
20263804802,202638048,1903758,4942390,1
20263804801,202638048,1903758,4942391,2
14828471701,148284717,1439579,3616700,1
14828471705,148284717,1439579,3616702,2
14828471704,148284717,1439579,3616703,3
27687395602,276873956,2585852,6753015,1
27687395605,276873956,2585852,6753019,2
27687395601,276873956,2585852,6753023,3
25707673902,257076739,2393239,6270162,1
25707673907,257076739,2393239,6270163,2
25707673901,257076739,2393239,6270164,3
25707673904,257076739,2393239,6270166,4
25707673906,257076739,2393239,6270168,5
17001049403,170010494,1634798,4146603,1
17001049404,170010494,1634798,4146606,2
19320251103,193202511,1820464,4712247,1
19320251104,193202511,1820464,4712250,2
6952798301,69527983,650809,1695804,1
6952798303,69527983,650809,1695806,2
2848443901,28484439,272002,694742,1
2848443903,28484439,272002,694743,2
4395648401,43956484,419094,1072109,1
4395648402,43956484,419094,1072112,2
14168671001,141686710,1359447,3455773,1
14168671002,141686710,1359447,3455774,2
5635103203,56351032,524528,1374416,1
5635103202,56351032,524528,1374419,2
22628885502,226288855,2115163,5519237,1
22628885503,226288855,2115163,5519238,2
25064847206,250648472,2333899,6113375,1
25064847205,250648472,2333899,6113379,2
13298614502,132986145,1250757,3243560,1
13298614503,132986145,1250757,3243562,2
13298614504,132986145,1250757,3243566,3
13063913502,130639135,1229445,3186319,1
13063913501,130639135,1229445,3186320,2
6289750002,62897500,585839,1534082,1
6289750003,62897500,585839,1534083,2
6366502603,63665026,592218,1552795,1
6366502604,63665026,592218,1552800,2
22523179901,225231799,2105432,5493458,1
22523179902,225231799,2105432,5493468,2
22737133903,227371339,2124366,5545645,1
22737133902,227371339,2124366,5545651,2
16494522902,164945229,1585330,4023055,1
16494522904,164945229,1585330,4023056,2
16494522903,164945229,1585330,4023057,3
5394515602,53945156,502910,1315734,1
5394515601,53945156,502910,1315735,2
3768828501,37688285,368859,919226,1
3768828502,37688285,368859,919227,2
15094541202,150945412,1464200,3681600,1
15094541203,150945412,1464200,3681605,2
15094541204,150945412,1464200,3681610,3
15094541205,150945412,1464200,3681615,4
11367780804,113677808,1057816,2772628,1
11367780801,113677808,1057816,2772629,2
11367780802,113677808,1057816,2772630,3
11367780803,113677808,1057816,2772631,4
16406680803,164066808,1576242,4001628,1
16406680801,164066808,1576242,4001629,2
16406680802,164066808,1576242,4001630,3
17187033405,171870334,1653809,4191960,1
17187033402,171870334,1653809,4191961,2
11575142002,115751420,1078325,2823204,1
11575142001,115751420,1078325,2823205,2
11575142003,115751420,1078325,2823206,3
17632354903,176323549,1697711,4300573,1
17632354901,176323549,1697711,4300574,2
23631258202,236312582,2199276,5763719,1
23631258201,236312582,2199276,5763721,2
23631258203,236312582,2199276,5763723,3
4196958302,41969583,403014,1023636,1
4196958303,41969583,403014,1023684,2
1105456401,11054564,106282,269623,1
1105456402,11054564,106282,269624,2
21506436703,215064367,2022790,5245471,1
21506436702,215064367,2022790,5245473,2
18377866103,183778661,1747169,4482390,1
18377866104,183778661,1747169,4482398,2
3358349002,33583490,335096,819110,1
3358349003,33583490,335096,819111,2
6891363301,68913633,646128,1680820,1
6891363302,68913633,646128,1680821,2
4689753704,46897537,444271,1143841,1
4689753701,46897537,444271,1143842,2
26708504801,267085048,2487409,6514269,1
26708504804,267085048,2487409,6514270,2
24702813502,247028135,2302871,6025080,1
24702813504,247028135,2302871,6025088,2
7912222301,79122223,739580,1929810,1
7912222304,79122223,739580,1929840,2
24929379501,249293795,2321541,6080336,1
24929379502,249293795,2321541,6080338,2
21910373004,219103730,2055094,5343994,1
21910373005,219103730,2055094,5343995,2
22230755202,222307552,2081808,5422134,1
22230755201,222307552,2081808,5422135,2
18708309901,187083099,1770917,4563002,1
18708309904,187083099,1770917,4563004,2
10109834801,101098348,929539,2465813,1
10109834802,101098348,929539,2465814,2
10109834803,101098348,929539,2465815,3
10109834804,101098348,929539,2465816,4
14970798703,149707987,1452803,3651408,1
14970798704,149707987,1452803,3651411,2
14970798701,149707987,1452803,3651414,3
14970798708,149707987,1452803,3651423,4
17324129801,173241298,1666835,4225397,1
17324129804,173241298,1666835,4225403,2
19235365101,192353651,1813793,4691552,1
19235365102,192353651,1813793,4691554,2
8763715003,87637150,812737,2137493,1
8763715004,87637150,812737,2137494,2
19172167502,191721675,1807830,4676135,1
19172167501,191721675,1807830,4676138,2
7226550802,72265508,677346,1762572,1
7226550801,72265508,677346,1762573,2
7998256902,79982569,746123,1950793,1
7998256901,79982569,746123,1950794,2
691942104,6919421,65632,168768,1
691942107,6919421,65632,168770,2
691942105,6919421,65632,168772,3
13093462602,130934626,1232248,3193528,1
13093462603,130934626,1232248,3193529,2
10749721602,107497216,996439,2621881,1
10749721603,107497216,996439,2621885,2
1615188301,16151883,150665,393948,1
1615188302,16151883,150665,393949,2
3354248603,33542486,334592,818107,1
3354248601,33542486,334592,818109,2
3354248604,33542486,334592,818111,3
21620031101,216200311,2032777,5273178,1
21620031102,216200311,2032777,5273179,2
21620031103,216200311,2032777,5273180,3
20153662204,201536622,1892476,4915529,1
20153662205,201536622,1892476,4915530,2
25590582201,255905822,2381283,6241605,1
25590582203,255905822,2381283,6241675,2
13725625002,137256250,1297788,3347712,1
13725625001,137256250,1297788,3347713,2
22327823102,223278231,2090224,5445812,1
22327823103,223278231,2090224,5445814,2
8363144603,83631446,779454,2039788,1
8363144602,83631446,779454,2039790,2
13791663301,137916633,1303343,3363820,1
13791663302,137916633,1303343,3363822,2
12388877402,123888774,1168806,3021676,1
12388877401,123888774,1168806,3021677,2
12388877002,123888770,1168806,3021676,1
12388877001,123888770,1168806,3021677,2
16664480204,166644802,1601648,4064511,1
16664480203,166644802,1601648,4064513,2
3168322202,31683222,313369,772759,1
3168322201,31683222,313369,772761,2
316111901,3161119,34007,77100,1
316111902,3161119,34007,77101,2
23528073501,235280735,2188488,5738554,1
23528073504,235280735,2188488,5738555,2
6870253203,68702532,642756,1675675,1
6870253204,68702532,642756,1675677,2
1908588402,19085884,182916,465506,1
1908588401,19085884,182916,465509,2
1908588403,19085884,182916,465512,3
17763029902,177630299,1708515,4332447,1
17763029903,177630299,1708515,4332448,2
27405373201,274053732,2559177,6684237,1
27405373203,274053732,2559177,6684247,2
22383767601,223837676,2094836,5459455,1
22383767602,223837676,2094836,5459457,2
22383767603,223837676,2094836,5459459,3
18449534101,184495341,1752705,4499886,1
18449534102,184495341,1752705,4499888,2
8962322502,89623225,828020,2185931,1
8962322501,89623225,828020,2185932,2
6295719804,62957198,586013,1535538,1
6295719802,62957198,586013,1535544,2
6295719803,62957198,586013,1535547,3
17354502405,173545024,1670137,4232808,1
17354502404,173545024,1670137,4232811,2
3819135304,38191353,372757,931500,1
3819135302,38191353,372757,931502,2
2501723101,25017231,240868,610176,1
2501723105,25017231,240868,610182,2
11107209001,111072090,1033268,2709075,1
11107209002,111072090,1033268,2709079,2
23557703601,235577036,2191148,5745781,1
23557703602,235577036,2191148,5745782,2
17417564102,174175641,1675745,4248189,1
17417564104,174175641,1675745,4248195,2
26667709601,266677096,2483308,6504319,1
26667709604,266677096,2483308,6504321,2
26667709602,266677096,2483308,6504323,3
26667709603,266677096,2483308,6504325,4
10825031002,108250310,1005218,2640248,1
10825031001,108250310,1005218,2640251,2
5076522901,50765229,474761,1238176,1
5076522902,50765229,474761,1238185,2
5076522903,50765229,474761,1238194,3
18133108607,181331086,1732706,4422706,1
18133108602,181331086,1732706,4422707,2
18133108604,181331086,1732706,4422708,3
18133108606,181331086,1732706,4422710,4
19191794202,191917942,1809587,4680911,1
19191794203,191917942,1809587,4680939,2
20734189601,207341896,1948589,5057119,1
20734189602,207341896,1948589,5057120,2
24648906501,246489065,2298094,6011928,1
24648906502,246489065,2298094,6011929,2
18871695101,188716951,1782700,4602852,1
18871695102,188716951,1782700,4602854,2
18871695103,188716951,1782700,4602856,3
19866379302,198663793,1865934,4845457,1
19866379301,198663793,1865934,4845458,2
19866379304,198663793,1865934,4845459,3
19866379303,198663793,1865934,4845461,4
4581940302,45819403,435015,1117543,1
4581940303,45819403,435015,1117544,2
4581940301,45819403,435015,1117546,3
27434168101,274341681,2561850,6691260,1
27434168102,274341681,2561850,6691262,2
27434168103,274341681,2561850,6691264,3
25486601903,254866019,2371360,6216241,1
25486601904,254866019,2371360,6216242,2
10049963101,100499631,924122,2451210,1
10049963102,100499631,924122,2451212,2
25350666206,253506662,2360570,6183086,1
25350666203,253506662,2360570,6183087,2
25350666204,253506662,2360570,6183088,3
25350666201,253506662,2360570,6183089,4
17665638901,176656389,1700552,4308692,1
17665638902,176656389,1700552,4308693,2
25507109901,255071099,2373077,6221246,1
25507109903,255071099,2373077,6221248,2
4566380802,45663808,434317,1113752,1
4566380803,45663808,434317,1113753,2
27604486002,276044860,2577909,6732799,1
27604486003,276044860,2577909,6732803,2
27604486004,276044860,2577909,6732805,3
27604486005,276044860,2577909,6732807,4
10931027701,109310277,1016136,2666104,1
10931027703,109310277,1016136,2666106,2
10931027702,109310277,1016136,2666108,3
10931027704,109310277,1016136,2666110,4
17606189102,176061891,1695129,4294190,1
17606189101,176061891,1695129,4294192,2
20791765501,207917655,1953887,5071162,1
20791765502,207917655,1953887,5071163,2
10816051602,108160516,1003796,2638057,1
10816051601,108160516,1003796,2638061,2
5478823702,54788237,510357,1336296,1
5478823701,54788237,510357,1336298,2
5478823502,54788235,510357,1336296,1
5478823501,54788235,510357,1336298,2
4429014403,44290144,421899,1080245,1
4429014405,44290144,421899,1080248,2
4429014406,44290144,421899,1080249,3
26895009502,268950095,2505849,6559757,1
26895009501,268950095,2505849,6559758,2
19977284903,199772849,1875712,4872509,1
19977284902,199772849,1875712,4872510,2
16638400302,166384003,1598437,4058144,1
16638400301,166384003,1598437,4058146,2
11642456201,116424562,1088026,2839623,1
11642456202,116424562,1088026,2839624,2
11642456203,116424562,1088026,2839625,3
4895430602,48954306,459997,1194008,1
4895430603,48954306,459997,1194009,2
22423311501,224233115,2098376,5469100,1
22423311502,224233115,2098376,5469101,2
26402726801,264027268,2456952,6439689,1
26402726802,264027268,2456952,6439690,2
8820692303,88206923,818309,2151383,1
8820692307,88206923,818309,2151387,2
19342494005,193424940,1822951,4717680,1
19342494001,193424940,1822951,4717681,2
19342494003,193424940,1822951,4717682,3
19342494004,193424940,1822951,4717683,4
8740180802,87401808,810616,2131750,1
8740180801,87401808,810616,2131751,2
4412163801,44121638,420730,1076137,1
4412163802,44121638,420730,1076138,2
16685636401,166856364,1603859,4069667,1
16685636403,166856364,1603859,4069676,2
4791228902,47912289,452120,1168590,1
4791228901,47912289,452120,1168592,2
4791228904,47912289,452120,1168596,3
3687684803,36876848,362823,899434,1
3687684805,36876848,362823,899438,2
3687684804,36876848,362823,899439,3
11806952102,118069521,1110183,2879743,1
11806952101,118069521,1110183,2879744,2
9897836103,98978361,906834,2414107,1
9897836104,98978361,906834,2414108,2
10764625101,107646251,998256,2625518,1
10764625102,107646251,998256,2625521,2
10764625103,107646251,998256,2625524,3
5525165403,55251654,514034,1347593,1
5525165405,55251654,514034,1347609,2
24537903102,245379031,2289061,5984853,1
24537903101,245379031,2289061,5984854,2
3686881402,36868814,363066,899240,1
3686881403,36868814,363066,899241,2
18372642501,183726425,1747376,4481132,1
18372642502,183726425,1747376,4481135,2
15975831702,159758317,1538097,3896542,1
15975831701,159758317,1538097,3896544,2
21487638803,214876388,2020385,5240885,1
21487638802,214876388,2020385,5240886,2
8756014602,87560146,811809,2135611,1
8756014601,87560146,811809,2135613,2
7933218604,79332186,742193,1934930,1
7933218601,79332186,742193,1934931,2
864031403,8640314,82958,210737,1
864031404,8640314,82958,210738,2
5612963005,56129630,522092,1369011,1
5612963001,56129630,522092,1369015,2
5612963004,56129630,522092,1369019,3
26179900201,261799002,2434081,6385341,1
26179900203,261799002,2434081,6385342,2
12677833502,126778335,1193900,3092153,1
12677833501,126778335,1193900,3092154,2
13635014603,136350146,1285128,3325612,1
13635014601,136350146,1285128,3325613,2
13635014602,136350146,1285128,3325614,3
21556412002,215564120,2026644,5257662,1
21556412003,215564120,2026644,5257663,2
23723413301,237234133,2207855,5786198,1
23723413303,237234133,2207855,5786200,2
21016162801,210161628,1974453,5125893,1
21016162804,210161628,1974453,5125895,2
23005794801,230057948,2146373,5611169,1
23005794802,230057948,2146373,5611170,2
5558363302,55583633,516910,1355695,1
5558363301,55583633,516910,1355698,2
8745063706,87450637,811245,2132941,1
8745063703,87450637,811245,2132943,2
8745063705,87450637,811245,2132945,3
1453652602,14536526,134139,354548,1
1453652601,14536526,134139,354549,2
10444599601,104445996,964202,2547463,1
10444599602,104445996,964202,2547464,2
4619410401,46194104,438243,1126685,1
4619410402,46194104,438243,1126686,2
9801182702,98011827,897854,2390531,1
9801182701,98011827,897854,2390532,2
9801182704,98011827,897854,2390534,3
22535557001,225355570,2107237,5496477,1
22535557004,225355570,2107237,5496479,2
22535557003,225355570,2107237,5496480,3
11425217303,114252173,1063248,2786636,1
11425217302,114252173,1063248,2786640,2
19168035101,191680351,1807746,4675130,1
19168035102,191680351,1807746,4675131,2
25104510802,251045108,2337180,6123050,1
25104510801,251045108,2337180,6123051,2
15771566205,157715662,1520490,3846725,1
15771566206,157715662,1520490,3846727,2
10129551701,101295517,931359,2470622,1
10129551702,101295517,931359,2470625,2
18293660301,182936603,1741921,4461868,1
18293660302,182936603,1741921,4461869,2
18293660304,182936603,1741921,4461870,3
4825755002,48257550,454360,1177014,1
4825755004,48257550,454360,1177016,2
1969699302,19696993,189720,480413,1
1969699301,19696993,189720,480414,2
489386101,4893861,49136,119362,1
489386103,4893861,49136,119363,2
489386104,4893861,49136,119364,3
489386105,4893861,49136,119365,4
3408832103,34088321,339498,831421,1
3408832101,34088321,339498,831422,2
8697204603,86972046,807789,2121268,1
8697204605,86972046,807789,2121270,2
8697204604,86972046,807789,2121271,3
18942989801,189429898,1788478,4620241,1
18942989802,189429898,1788478,4620243,2
18942989803,189429898,1788478,4620245,3
19637820502,196378205,1845144,4789708,1
19637820501,196378205,1845144,4789712,2
3725918103,37259181,366195,908757,1
3725918104,37259181,366195,908758,2
3725918101,37259181,366195,908760,3
3932742004,39327420,381601,959207,1
3932742002,39327420,381601,959208,2
3932742006,39327420,381601,959209,3
3932742005,39327420,381601,959210,4
20663316801,206633168,1941433,5039833,1
20663316802,206633168,1941433,5039836,2
20663316803,206633168,1941433,5039839,3
27162686205,271626862,2531591,6625041,1
27162686202,271626862,2531591,6625043,2
27162686201,271626862,2531591,6625045,3
27162686203,271626862,2531591,6625047,4
9643050003,96430500,883711,2351984,1
9643050002,96430500,883711,2351991,2
5121205501,51212055,478854,1249074,1
5121205502,51212055,478854,1249078,2
23121152402,231211524,2154917,5639306,1
23121152403,231211524,2154917,5639307,2
2443380101,24433801,234851,595946,1
2443380104,24433801,234851,595948,2
2443380103,24433801,234851,595949,3
2443380102,24433801,234851,595950,4
2462695202,24626952,237129,600655,1
2462695201,24626952,237129,600657,2
22262464201,222624642,2085239,5429869,1
22262464202,222624642,2085239,5429870,2
6559981203,65599812,612022,1599989,1
6559981204,65599812,612022,1599993,2
4937997003,49379970,463505,1204386,1
4937997002,49379970,463505,1204387,2
4937997004,49379970,463505,1204388,3
4937997001,49379970,463505,1204389,4
8097473401,80974734,755000,1974993,1
8097473402,80974734,755000,1974995,2
3558986401,35589864,352166,868045,1
3558986403,35589864,352166,868047,2
23949380901,239493809,2231754,5841312,1
23949380902,239493809,2231754,5841313,2
986088801,9860888,97128,240509,1
986088803,9860888,97128,240521,2
986088804,9860888,97128,240527,3
12666648301,126666483,1193096,3089426,1
12666648302,126666483,1193096,3089428,2
12666648303,126666483,1193096,3089430,3
12666648304,126666483,1193096,3089432,4
12666648305,126666483,1193096,3089434,5
4873175402,48731754,458071,1188580,1
4873175404,48731754,458071,1188582,2
7246235303,72462353,679414,1767368,1
7246235301,72462353,679414,1767374,2
1769143901,17691439,169506,431498,1
1769143902,17691439,169506,431499,2
6555832201,65558322,612332,1598983,1
6555832202,65558322,612332,1598984,2
4496725901,44967259,428199,1096762,1
4496725902,44967259,428199,1096766,2
4496725903,44967259,428199,1096768,3
9531751006,95317510,875494,2324821,1
9531751007,95317510,875494,2324822,2
8229546501,82295465,767559,2007206,1
8229546502,82295465,767559,2007208,2
21195672903,211956729,1992158,5169674,1
21195672902,211956729,1992158,5169675,2
6121830602,61218306,570161,1493131,1
6121830603,61218306,570161,1493133,2
18506184001,185061840,1756476,4513703,1
18506184004,185061840,1756476,4513705,2
18506184002,185061840,1756476,4513707,3
18506184003,185061840,1756476,4513709,4
9849062704,98490627,902084,2402209,1
9849062701,98490627,902084,2402210,2
9849062703,98490627,902084,2402211,3
20970800602,209708006,1971269,5114828,1
20970800601,209708006,1971269,5114829,2
20970800603,209708006,1971269,5114830,3
10199112501,101991125,938835,2487588,1
10199112502,101991125,938835,2487589,2
12845736101,128457361,1210090,3133106,1
12845736102,128457361,1210090,3133110,2
25314218002,253142180,2355946,6174196,1
25314218001,253142180,2355946,6174199,2
2849025905,28490259,272097,694880,1
2849025904,28490259,272097,694882,2
2849025902,28490259,272097,694883,3
20367522101,203675221,1913608,4967688,1
20367522102,203675221,1913608,4967690,2
19679432007,196794320,1848333,4799858,1
19679432004,196794320,1848333,4799864,2
1865083702,18650837,178408,454895,1
1865083703,18650837,178408,454896,2
24833656801,248336568,2313595,6056989,1
24833656805,248336568,2313595,6056991,2
13886074002,138860740,1315727,3386846,1
13886074001,138860740,1315727,3386847,2
11815685302,118156853,1111857,2881873,1
11815685304,118156853,1111857,2881875,2
2697276501,26972765,258232,657872,1
2697276503,26972765,258232,657874,2
10468651003,104686510,965991,2553327,1
10468651001,104686510,965991,2553329,2
12589088402,125890884,1187019,3070508,1
12589088401,125890884,1187019,3070509,2
19673609602,196736096,1847681,4798439,1
19673609601,196736096,1847681,4798441,2
12308997101,123089971,1161850,3002194,1
12308997103,123089971,1161850,3002197,2
16712573602,167125736,1606740,4076236,1
16712573601,167125736,1606740,4076237,2
20292923402,202929234,1906355,4949492,1
20292923401,202929234,1906355,4949493,2
19373219401,193732194,1825267,4725175,1
19373219403,193732194,1825267,4725176,2
19373219402,193732194,1825267,4725177,3
18079537803,180795378,1729623,4409646,1
18079537804,180795378,1729623,4409647,2
13706650202,137066502,1293077,3343083,1
13706650203,137066502,1293077,3343084,2
13706650201,137066502,1293077,3343085,3
5537916601,55379166,515038,1350711,1
5537916602,55379166,515038,1350712,2
5537916603,55379166,515038,1350713,3
15366534802,153665348,1486429,3747936,1
15366534804,153665348,1486429,3747937,2
15366534806,153665348,1486429,3747940,3
4796506002,47965060,452454,1169876,1
4796506001,47965060,452454,1169879,2
20859518201,208595182,1959363,5087687,1
20859518202,208595182,1959363,5087688,2
4510067103,45100671,429730,1100017,1
4510067104,45100671,429730,1100019,2
15208918703,152089187,1473669,3709494,1
15208918704,152089187,1473669,3709496,2
16546162602,165461626,1589718,4035648,1
16546162603,165461626,1589718,4035650,2
16546162606,165461626,1589718,4035652,3
16546162605,165461626,1589718,4035653,4
6998788201,69987882,656013,1707021,1
6998788202,69987882,656013,1707022,2
6998788203,69987882,656013,1707023,3
889943403,8899434,85680,217060,1
889943405,8899434,85680,217062,2
889943402,8899434,85680,217063,3
11513265005,115132650,1071118,2808107,1
11513265001,115132650,1071118,2808113,2
16300457601,163004576,1566090,3975721,1
16300457602,163004576,1566090,3975724,2
16300457604,163004576,1566090,3975730,3
5870311801,58703118,546649,1431783,1
5870311803,58703118,546649,1431789,2
23789050201,237890502,2213892,5802207,1
23789050206,237890502,2213892,5802242,2
14890045503,148900455,1445248,3631716,1
14890045501,148900455,1445248,3631718,2
14890045502,148900455,1445248,3631719,3
10285786701,102857867,948483,2508728,1
10285786702,102857867,948483,2508730,2
25788186203,257881862,2399876,6289802,1
25788186205,257881862,2399876,6289804,2
25788186202,257881862,2399876,6289806,3
13091576202,130915762,1232074,3193065,1
13091576201,130915762,1232074,3193067,2
3900204401,39002044,379461,951269,1
3900204403,39002044,379461,951271,2
8904545902,89045459,823297,2171836,1
8904545903,89045459,823297,2171838,2
6069650103,60696501,565795,1480401,1
6069650101,60696501,565795,1480402,2
6069650102,60696501,565795,1480403,3
13287441803,132874418,1249845,3240838,1
13287441801,132874418,1249845,3240839,2
13287441802,132874418,1249845,3240840,3
26542594201,265425942,2471692,6473803,1
26542594202,265425942,2471692,6473804,2
16813150301,168131503,1616795,4100768,1
16813150302,168131503,1616795,4100771,2
27165646601,271656466,2532025,6625767,1
27165646602,271656466,2532025,6625768,2
27871998702,278719987,2602793,6798047,1
27871998701,278719987,2602793,6798048,2
2947065303,29470653,283527,718793,1
2947065302,29470653,283527,718799,2
1517649501,15176495,138872,370158,1
1517649502,15176495,138872,370160,2
11480977701,114809777,1068117,2800238,1
11480977702,114809777,1068117,2800239,2
8932577405,89325774,825633,2178662,1
8932577403,89325774,825633,2178665,2
8932577407,89325774,825633,2178668,3
8932577404,89325774,825633,2178674,4
8932577401,89325774,825633,2178677,5
12716643704,127166437,1196730,3101618,1
12716643703,127166437,1196730,3101619,2
12716643702,127166437,1196730,3101621,3
27660856301,276608563,2583489,6746550,1
27660856302,276608563,2583489,6746551,2
25124174201,251241742,2339187,6127847,1
25124174202,251241742,2339187,6127850,2
26135120003,261351200,2430935,6374417,1
26135120001,261351200,2430935,6374419,2
26500765405,265007654,2467296,6463600,1
26500765401,265007654,2467296,6463601,2
26500765404,265007654,2467296,6463603,3
24432282802,244322828,2279254,5959092,1
24432282801,244322828,2279254,5959093,2
18574326001,185743260,1760747,4530323,1
18574326002,185743260,1760747,4530324,2
15771623001,157716230,1520405,3846737,1
15771623002,157716230,1520405,3846743,2
10704884401,107048844,991569,2610947,1
10704884402,107048844,991569,2610949,2
10704884404,107048844,991569,2610951,3
3110520201,31105202,307618,758663,1
3110520202,31105202,307618,758665,2
3110520203,31105202,307618,758667,3
2720995202,27209952,260593,663656,1
2720995203,27209952,260593,663658,2
8246790702,82467907,769172,2011411,1
8246790701,82467907,769172,2011412,2
21369685102,213696851,2010498,5212117,1
21369685103,213696851,2010498,5212119,2
19627858104,196278581,1844370,4787283,1
19627858103,196278581,1844370,4787285,2
26639772203,266397722,2480759,6497501,1
26639772204,266397722,2480759,6497502,2
26639772205,266397722,2480759,6497503,3
26639772202,266397722,2480759,6497504,4
26639772201,266397722,2480759,6497505,5
15840818904,158408189,1525899,3863611,1
15840818903,158408189,1525899,3863612,2
15840818902,158408189,1525899,3863613,3
15840818901,158408189,1525899,3863614,4
24487817503,244878175,2284374,5972637,1
24487817501,244878175,2284374,5972638,2
24487817504,244878175,2284374,5972639,3
26743825901,267438259,2490844,6522884,1
26743825902,267438259,2490844,6522885,2
17840036501,178400365,1712499,4351228,1
17840036503,178400365,1712499,4351229,2
17840036502,178400365,1712499,4351230,3
18956740801,189567408,1789682,4623595,1
18956740802,189567408,1789682,4623596,2
18956740803,189567408,1789682,4623597,3
18956740805,189567408,1789682,4623599,4
1925976501,19259765,185115,469750,1
1925976503,19259765,185115,469752,2
5455404105,54554041,508595,1330584,1
5455404102,54554041,508595,1330585,2
5455404101,54554041,508595,1330586,3
25856512105,258565121,2405805,6306460,1
25856512102,258565121,2405805,6306462,2
25856512101,258565121,2405805,6306466,3
348198705,3481987,37371,84925,1
348198701,3481987,37371,84926,2
348198704,3481987,37371,84927,3
348198702,3481987,37371,84928,4
348198703,3481987,37371,84929,5
13255309502,132553095,1246731,3233001,1
13255309501,132553095,1246731,3233002,2
2549889701,25498897,246085,621924,1
2549889702,25498897,246085,621926,2
5810583402,58105834,540597,1417214,1
5810583401,58105834,540597,1417215,2
13638733301,136387333,1285408,3326520,1
13638733302,136387333,1285408,3326521,2
13638733303,136387333,1285408,3326522,3
24560448602,245604486,2290925,5990354,1
24560448604,245604486,2290925,5990356,2
24560448802,245604488,2290925,5990354,1
24560448803,245604488,2290925,5990355,2
24560448804,245604488,2290925,5990356,3
12702281803,127022818,1195836,3098112,1
12702281804,127022818,1195836,3098113,2
24997476201,249974762,2327640,6096945,1
24997476202,249974762,2327640,6096948,2
4961899801,49618998,465503,1210219,1
4961899803,49618998,465503,1210220,2
18337874702,183378747,1744875,4472650,1
18337874703,183378747,1744875,4472651,2
