TAZ,work_low,work_med,work_high,work_veryhigh
423,0,0,0,1
424,1,1,3,3
425,0,0,1,1
426,1,7,12,34
427,7,12,23,60
428,5,8,19,50
429,2,9,14,26
430,3,7,10,33
431,1,14,5,33
432,4,17,17,48
433,1,3,10,13
434,0,6,7,7
435,8,18,20,69
436,0,3,2,3
437,0,0,0,1
438,0,0,0,2
439,0,1,3,3
440,0,0,3,2
441,1,0,5,4
442,0,0,1,1
443,0,1,0,3
444,1,2,1,4
445,0,0,0,5
446,0,0,1,4
447,0,1,1,1
448,1,0,2,3
449,0,1,1,10
450,3,5,6,15
451,0,2,1,5
452,1,0,0,5
453,0,4,5,3
454,1,1,3,6
455,1,0,1,7
456,0,1,2,6
457,3,2,0,1
458,0,0,2,1
459,2,3,0,2
460,5,10,17,47
461,0,0,1,4
462,1,0,0,9
463,1,0,1,4
464,0,1,1,6
465,1,3,2,4
466,1,10,9,28
467,1,17,10,19
468,0,1,5,5
469,0,2,5,6
470,1,0,2,1
471,2,4,6,15
472,1,0,5,12
473,0,3,0,7
474,1,0,2,2
475,2,4,5,11
476,3,1,4,9
477,0,1,0,1
478,1,5,5,12
479,0,2,2,8
480,0,0,0,2
481,1,0,0,1
482,0,1,0,0
483,2,0,2,3
484,2,5,7,21
485,5,11,17,33
486,0,4,4,6
487,0,2,1,3
488,0,0,0,3
489,0,0,0,2
490,1,2,8,14
491,2,0,1,4
492,0,0,1,4
493,0,1,0,3
494,1,1,4,4
495,0,1,0,3
496,0,0,0,2
497,3,3,4,9
498,0,0,4,11
499,0,2,2,7
500,0,0,0,0
501,0,1,1,1
502,2,3,3,3
503,0,2,3,7
504,8,10,10,48
505,0,0,1,2
506,1,2,1,5
507,0,0,1,4
508,4,2,4,27
509,0,5,3,12
510,1,0,0,1
511,2,5,6,21
512,0,0,0,0
513,1,0,0,0
514,0,1,3,1
515,0,0,1,3
516,0,0,0,1
517,0,0,0,6
518,2,2,7,15
519,6,9,17,41
520,0,3,6,7
521,0,3,7,6
522,0,1,2,2
523,0,0,1,4
524,1,0,0,0
525,0,0,0,0
526,0,2,1,2
527,2,3,1,7
528,0,3,3,5
529,1,0,5,5
530,2,4,11,34
531,7,11,14,26
532,0,1,2,2
533,3,4,1,7
534,1,3,4,6
535,1,2,4,5
536,2,3,2,2
537,1,4,3,13
538,1,1,3,3
539,3,9,10,14
540,3,6,8,27
541,4,7,5,18
542,3,3,3,7
543,2,3,5,17
544,0,1,3,6
545,1,5,5,8
546,40,63,91,205
547,3,4,6,32
548,0,1,0,2
549,4,0,9,15
550,1,0,1,0
551,1,1,2,2
552,2,1,1,6
553,0,0,1,1
554,0,0,2,3
555,0,3,4,6
556,0,0,0,1
557,13,17,29,43
558,15,40,47,117
559,1,0,0,4
560,4,8,9,14
561,0,1,6,7
562,0,2,8,4
563,11,24,31,59
564,0,3,1,2
565,0,3,2,7
566,0,1,0,2
567,0,4,4,4
568,1,0,0,0
569,0,0,0,1
570,1,1,1,2
571,0,0,0,0
572,0,1,1,1
573,0,0,2,0
574,1,0,0,2
575,0,1,1,1
576,1,0,0,2
577,0,0,2,0
578,0,1,1,1
579,0,1,2,5
580,0,2,1,6
581,0,0,2,2
582,3,2,3,6
583,2,6,10,13
584,0,2,3,3
585,0,0,1,0
586,0,2,0,2
587,0,0,0,1
588,0,0,0,1
589,0,0,0,0
590,0,0,1,2
591,1,2,0,0
592,0,0,0,0
593,3,2,6,12
594,0,0,0,1
595,7,8,6,16
596,0,1,0,3
597,1,0,1,2
598,2,3,3,15
599,0,0,0,0
600,1,0,0,0
601,0,3,1,6
602,2,6,6,12
603,1,3,12,22
604,1,3,11,19
605,6,22,21,64
606,1,2,6,21
607,3,4,1,19
608,4,8,18,46
609,0,5,3,13
610,1,0,0,1
611,0,2,0,2
612,1,1,3,8
613,1,0,0,4
614,0,1,0,2
615,0,3,1,0
616,0,3,1,0
617,1,0,1,3
618,0,0,0,0
619,0,0,1,0
620,0,0,0,2
621,0,0,2,0
622,0,1,0,2
623,0,0,1,0
624,0,0,1,1
625,1,0,1,1
626,0,0,1,4
627,1,0,1,3
628,0,0,0,1
629,0,1,0,2
630,2,3,4,2
631,2,0,1,1
632,2,1,1,7
633,0,1,3,4
634,0,0,2,5
635,1,0,0,0
636,0,2,0,0
637,0,0,0,2
638,1,1,0,0
639,1,2,1,3
640,0,0,3,0
641,0,0,0,2
642,0,0,0,1
643,0,0,0,0
644,0,0,1,1
645,1,0,0,2
646,0,0,2,0
647,0,0,0,0
648,0,0,0,0
649,0,0,1,1
650,0,2,1,2
651,0,3,0,3
652,1,0,0,0
653,1,3,3,5
654,0,0,2,2
655,0,2,2,2
656,1,8,14,19
657,0,0,1,1
658,0,0,2,1
659,0,2,1,0
660,2,7,10,12
661,2,11,20,37
662,0,0,0,0
663,0,0,0,0
664,1,0,1,2
665,0,1,0,1
666,1,1,0,2
667,0,1,1,1
668,0,0,1,3
669,0,0,3,4
670,0,0,3,1
671,0,1,0,2
672,0,0,0,6
673,1,0,2,2
674,1,0,2,4
675,0,1,0,6
676,4,1,2,17
677,2,4,10,15
678,0,1,0,0
679,0,2,0,2
680,0,2,2,2
681,1,0,1,6
682,0,2,0,4
683,0,0,0,0
684,0,2,2,2
685,0,1,3,1
686,0,1,2,3
687,2,3,3,9
688,1,1,1,1
689,0,0,0,2
690,0,1,0,0
691,0,0,0,0
692,0,0,0,3
693,0,0,2,1
694,0,0,0,2
695,0,1,0,2
696,0,2,0,2
697,0,4,2,7
698,0,0,0,3
699,1,0,0,0
700,2,7,9,29
701,0,0,2,1
702,3,6,9,11
703,0,0,0,1
704,0,1,4,1
705,1,0,4,5
706,1,2,3,7
707,7,5,9,14
708,0,5,4,4
709,0,5,2,6
710,0,0,1,2
711,0,0,1,0
712,0,2,5,3
713,0,0,1,0
714,0,0,0,0
715,4,13,20,78
716,1,1,4,8
717,0,2,0,5
718,1,0,3,5
719,0,0,0,1
720,1,0,1,2
721,2,1,0,11
722,0,0,0,1
723,1,4,3,6
724,7,3,9,18
725,0,1,1,1
726,0,0,0,1
727,0,0,0,3
728,1,3,3,14
729,0,4,5,10
730,1,4,7,19
731,0,1,0,0
732,0,3,4,26
733,0,6,0,15
734,0,0,0,8
735,1,0,0,2
736,1,8,12,33
