trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,outbound_departure,max_outbound_departure,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
769181573,2345065,893005,96147696,univ,1,False,3,escort,973,1016,9.318232134555151,1838,14.0,14.0,14,,14.0,0,0.0,0.0,0.0,0.022000764,0.008154518,0.013638554,0.034791419,0.065882427,0.246258385,0.609273932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666462613,5080678,1974098,208307826,othmaint,1,False,3,escort,37,120,15.132746036683042,9321,18.0,18.0,18,,18.0,0,0.0,0.0,0.00220337,0.003892833,0.007889226,0.016688123,0.035048075,0.024546837,0.0,0.00815882,0.035392235,0.148091146,0.276111609,0.441977726,0.0,0.0,0.0,0.0,0.0
149165141,454771,198939,18645642,univ,1,False,3,escort,406,418,8.839507805549138,354,17.0,17.0,17,,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060607217,0.015960535,0.027738146,0.138834813,0.177730039,0.579129249,0.0,0.0,0.0,0.0,0.0,0.0
1307268525,3985574,1597410,163408565,school,1,False,3,escort,1274,1281,5.081426074966637,3172,13.0,17.0,20,,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.036381208,0.0,0.005800614,0.031932891,0.149632504,0.044906251,0.163413396,0.076354612,0.020580741,0.470997783,0.0,0.0,0.0
2041669453,6224601,2400350,255208681,work,1,False,3,othmaint,204,323,10.46386590733661,4879,21.0,21.0,21,,21.0,0,0.0,0.0,0.00486935,0.004088274,0.009577732,0.013580516,0.019408543,0.027638575,0.028964986,0.013373832,0.01367219,0.088681299,0.105198543,0.066199405,0.05396423,0.186005224,0.3647773,0.0,0.0
2053301310,6260064,2413381,256662663,work,2,False,4,work,430,432,14.230090493548396,4916,8.0,8.0,8,,8.0,2053301309,0.0,0.0,0.690008913,0.309991087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922832845,5862295,2268479,240354105,escort,1,False,3,shopping,180,53,14.376647432725607,10088,14.0,14.0,14,,14.0,0,0.0,0.0,0.0,0.048520661,0.0,0.0,0.016138911,0.044713809,0.085550978,0.805075641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846742093,2581530,991925,105842761,univ,1,False,3,othdiscr,871,876,16.446268773309694,1881,18.0,18.0,18,,18.0,0,0.0,0.0,0.0,0.003945375,0.0,0.0,0.0,0.017778798,0.0,0.094239059,0.126537664,0.04524658,0.521630843,0.190621681,0.0,0.0,0.0,0.0,0.0
1804459797,5501401,2139872,225557474,shopping,1,False,3,othmaint,107,137,14.531342981879536,9357,12.0,12.0,12,,12.0,0,0.0,0.0,0.002514383,0.0,0.039915577,0.051276757,0.273727641,0.632565641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340872798,4088026,1635342,167609099,shopping,2,False,4,shopping,1400,1400,9.485834958965631,8460,12.0,12.0,12,,12.0,1340872797,0.0,0.0,0.0,0.0,0.039730806,0.073816678,0.261462334,0.624990182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796575974,5477365,2129860,224571996,univ,2,False,4,shopping,98,96,5.412784975054707,4215,17.0,17.0,17,,17.0,1796575973,0.0,0.0,0.0,0.0,0.0,0.0,0.026878378,0.0,0.045587412,0.056703613,0.067767612,0.211772198,0.591290787,0.0,0.0,0.0,0.0,0.0,0.0
1129473565,3443516,1383203,141184195,work,1,False,3,othdiscr,1236,1241,10.929407248708149,2769,16.0,18.0,21,,16.0,0,0.0,0.0,0.00486935,0.004088274,0.009577732,0.013580516,0.019408543,0.027638575,0.028964986,0.013373832,0.01367219,0.088681299,0.105198543,0.066199405,0.05396423,0.186005224,0.3647773,0.0,0.0
280873870,856322,353999,35109233,univ,2,False,4,eatout,712,704,9.102869726216976,718,16.0,16.0,16,,16.0,280873869,0.0,0.0,0.0,0.015451903,0.014978609,0.0,0.006115529,0.008472156,0.0,0.091244276,0.417492241,0.446245285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429491493,4358205,1739920,178686436,univ,1,False,3,escort,1380,1387,8.094789878995574,3532,17.0,17.0,17,,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060607217,0.015960535,0.027738146,0.138834813,0.177730039,0.579129249,0.0,0.0,0.0,0.0,0.0,0.0
1852019189,5646399,2195639,231502398,work,1,False,3,shopping,289,342,3.8515534792347084,4361,10.0,17.0,21,,10.0,0,0.0,0.0,0.00486935,0.004088274,0.009577732,0.013580516,0.019408543,0.027638575,0.028964986,0.013373832,0.01367219,0.088681299,0.105198543,0.066199405,0.05396423,0.186005224,0.3647773,0.0,0.0
2045682949,6236838,2405115,255710368,escort,1,False,3,escort,193,194,14.780330495788519,9953,15.0,15.0,15,,15.0,0,0.001473284,0.001275418,0.003819369,0.008997,0.006335419,0.008570073,0.003284399,0.001014618,0.005676659,0.244506482,0.715047279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230097245,701515,300612,28762155,work,1,False,3,othdiscr,658,397,1.8140178817882808,590,18.0,18.0,21,,18.0,0,0.0,0.0,0.00486935,0.004088274,0.009577732,0.013580516,0.019408543,0.027638575,0.028964986,0.013373832,0.01367219,0.088681299,0.105198543,0.066199405,0.05396423,0.186005224,0.3647773,0.0,0.0
2161916821,6591209,2550527,270239602,shopping,1,False,3,shopping,275,310,14.398544133725638,10698,18.0,18.0,18,,18.0,0,0.0,0.033355807,0.0,0.001892316,0.00090772,0.004904866,0.001167821,0.016722263,0.003141548,0.002779365,0.024569171,0.061842541,0.271632599,0.577083981,0.0,0.0,0.0,0.0,0.0
79783045,243240,112760,9972880,work,1,False,3,shopping,547,563,6.853855617443253,218,18.0,19.0,19,,18.0,0,0.0,0.001186239,0.0,0.002728595,0.007883348,0.008718809,0.009638123,0.011693247,0.012706395,0.005992436,0.024678769,0.039878395,0.101249301,0.453611585,0.320034756,0.0,0.0,0.0,0.0
2050917014,6252795,2410881,256364626,univ,2,False,4,othdiscr,425,415,6.536108338946985,5177,16.0,16.0,16,,16.0,2050917013,0.0,0.0,0.0,0.015451903,0.014978609,0.0,0.006115529,0.008472156,0.0,0.091244276,0.417492241,0.446245285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792202926,2415252,921294,99025365,shopping,2,False,4,shopping,1018,1031,12.49230140292737,7349,8.0,8.0,8,,8.0,792202925,0.0,0.0,0.057856159,0.942143841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411242390,1253787,487409,51405298,univ,2,False,4,escort,640,647,6.920859357045151,1006,17.0,17.0,17,,17.0,411242389,0.0,0.0,0.0,0.0,0.0,0.0,0.026878378,0.0,0.045587412,0.056703613,0.067767612,0.211772198,0.591290787,0.0,0.0,0.0,0.0,0.0,0.0
586804406,1789037,683146,73350550,shopping,2,False,4,othmaint,761,761,11.485208278913948,6928,15.0,15.0,15,,15.0,586804405,0.0,0.0,0.0,0.0,0.001627899,0.009215496,0.004903293,0.002308669,0.07302082,0.221873866,0.687049956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292106245,890567,364124,36513280,shopping,1,False,3,eatout,517,534,16.54411052048842,6300,14.0,14.0,14,,14.0,0,0.0,0.0,0.0,0.014322812,0.008308251,0.005594512,0.016143904,0.130012933,0.19330349,0.632314098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490726302,1496116,572082,61340787,univ,2,False,4,work,808,826,12.438993224181486,1265,17.0,17.0,17,,17.0,490726301,0.0,0.0,0.0,0.0,0.0,0.0,0.026878378,0.0,0.045587412,0.056703613,0.067767612,0.211772198,0.591290787,0.0,0.0,0.0,0.0,0.0,0.0
947506334,2888738,1141767,118438291,shopping,2,False,4,eatout,956,956,10.158437910547647,7743,10.0,10.0,10,,10.0,947506333,0.0,0.0,0.0,0.013947823,0.249445429,0.736606748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41451078,126375,66893,5181384,escort,2,False,4,othmaint,482,449,12.632951490186128,5504,17.0,17.0,17,,17.0,41451077,0.0,0.0,0.01612501,0.004912147,0.0,0.0,0.0,0.0,0.006052735,0.0,0.066169183,0.192117368,0.714623557,0.0,0.0,0.0,0.0,0.0,0.0
2033810501,6200641,2391506,254226312,univ,1,False,3,escort,192,130,14.625003244856902,4771,17.0,17.0,17,,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060607217,0.015960535,0.027738146,0.138834813,0.177730039,0.579129249,0.0,0.0,0.0,0.0,0.0,0.0
451052078,1375158,531918,56381509,univ,2,False,4,shopping,323,548,10.169643975569537,1082,15.0,15.0,15,,15.0,451052077,0.0,0.0,0.0,0.0,0.045151752,0.0,0.099380208,0.018712363,0.046279979,0.313502235,0.476973464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059881621,6280126,2420684,257485202,social,1,False,3,eatout,211,335,10.85858903086023,10409,18.0,18.0,19,,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.007898288,0.0,0.0,0.0,0.0,0.0,0.121563834,0.284121966,0.586415912,0.0,0.0,0.0,0.0
703103349,2143607,819796,87887918,univ,1,False,3,escort,901,876,13.872364565927313,1729,18.0,18.0,18,,18.0,0,0.0,0.0,0.0,0.003945375,0.0,0.0,0.0,0.017778798,0.0,0.094239059,0.126537664,0.04524658,0.521630843,0.190621681,0.0,0.0,0.0,0.0,0.0
1742416861,5312246,2060836,217802107,social,1,False,3,shopping,9,21,12.732629208862138,5567,9.0,9.0,9,,9.0,0,0.0,0.0,0.0,0.461831955,0.538168045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489890957,1493569,571274,61236369,work,1,False,3,work,872,956,3.9707063905945468,1192,21.0,21.0,21,,21.0,0,0.0,0.0,0.00486935,0.004088274,0.009577732,0.013580516,0.019408543,0.027638575,0.028964986,0.013373832,0.01367219,0.088681299,0.105198543,0.066199405,0.05396423,0.186005224,0.3647773,0.0,0.0
1229276030,3747792,1499567,153659503,univ,2,False,4,escort,842,842,9.587945295052165,2942,19.0,20.0,20,,19.0,1229276029,0.0,0.0,0.0,0.0,0.0,0.0,0.11773307,0.039948419,0.0,0.039518498,0.05632597,0.0,0.267130581,0.046726624,0.026652785,0.405964054,0.0,0.0,0.0
1532777398,4673101,1834161,191597174,shopping,2,False,4,shopping,1448,69,9.022126391977126,8910,14.0,14.0,14,,14.0,1532777397,0.0,0.0,0.0,0.005506763,0.021606723,0.003403522,0.013852092,0.106618856,0.339860692,0.509151352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908740894,5819331,2254578,238592611,work,2,False,4,work,225,238,12.340501619199278,4559,17.0,17.0,17,,17.0,1908740893,0.0,0.000261415,0.003193506,0.003224601,0.01031862,0.003695936,0.005727058,0.024107723,0.01290257,0.024008033,0.090851226,0.28964028,0.532069032,0.0,0.0,0.0,0.0,0.0,0.0
85102157,259457,119197,10637769,school,1,False,3,othdiscr,601,532,4.983212962246351,175,18.0,18.0,18,,18.0,0,0.0,0.0,0.0,0.004555021,0.0,0.0,0.006805278,0.040238758,0.025752449,0.139579581,0.145174267,0.082159935,0.330134952,0.225599759,0.0,0.0,0.0,0.0,0.0
1242539998,3788231,1515338,155317499,othmaint,2,False,4,othmaint,1114,1114,10.446815277186506,8279,17.0,17.0,17,,17.0,1242539997,0.0,0.0,0.0,0.0,0.026548466,0.003679274,0.009319631,0.0,0.042518808,0.029889235,0.080550404,0.277668263,0.52982592,0.0,0.0,0.0,0.0,0.0,0.0
628126510,1915019,734653,78515813,shopping,2,False,4,shopping,823,840,17.02843739029805,7102,21.0,21.0,21,,21.0,628126509,0.0,0.0,0.0,0.0,0.0,0.0,0.007985058,0.003444064,0.007416145,0.0,0.004827496,0.003843961,0.059108441,0.050308287,0.078478176,0.182109604,0.602478768,0.0,0.0
266107638,811303,339445,33263454,univ,2,False,4,othdiscr,570,556,9.601756621575436,632,18.0,18.0,18,,18.0,266107637,0.0,0.0,0.0,0.00721016,0.0,0.0,0.021117111,0.009952491,0.040163794,0.181306282,0.011084411,0.0,0.37585875,0.353307001,0.0,0.0,0.0,0.0,0.0
283451309,864180,356260,35431413,shopping,1,False,3,social,526,526,16.20366118349207,6241,15.0,15.0,15,,15.0,0,0.0,0.0,0.0,0.0,0.004254425,0.009138,0.019091237,0.013981558,0.039120881,0.34948947,0.564924428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867925317,2646113,1022253,108490664,univ,1,False,3,shopping,926,876,10.923803730865068,2115,16.0,17.0,17,,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060607217,0.015960535,0.027738146,0.138834813,0.177730039,0.579129249,0.0,0.0,0.0,0.0,0.0,0.0
1835578781,5596276,2178127,229447347,school,1,False,3,social,192,169,12.129746207031527,4377,19.0,19.0,19,,19.0,0,0.0,0.0,0.012570056,0.0,0.0,0.0,0.016011468,0.016057604,0.07668851,0.134954753,0.226805131,0.045185104,0.119737059,0.1042095,0.247780814,0.0,0.0,0.0,0.0
719471205,2193509,838243,89933900,univ,1,False,3,shopping,884,876,11.393658424077618,1831,17.0,17.0,17,,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060607217,0.015960535,0.027738146,0.138834813,0.177730039,0.579129249,0.0,0.0,0.0,0.0,0.0,0.0
1827045694,5570261,2166095,228380711,escort,2,False,4,escort,10,129,15.729102997924373,10003,19.0,19.0,19,,19.0,1827045693,0.0,0.0,0.0,0.041554494,0.0,0.0,0.0,0.005100141,0.012765195,0.005414707,0.0,0.027095562,0.040399,0.160510182,0.707160719,0.0,0.0,0.0,0.0
1857311861,5662536,2201218,232163982,eatout,1,False,3,shopping,115,147,17.15981522603352,9867,15.0,15.0,15,,15.0,0,0.0,0.0,0.012317448,0.011793684,0.0,0.032471192,0.017402541,0.031610182,0.061546974,0.401654713,0.431203266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799514701,2437544,929996,99939337,shopping,1,False,3,shopping,901,1026,7.855619095297387,7405,12.0,12.0,12,,12.0,0,0.0,0.0,0.002514383,0.0,0.039915577,0.051276757,0.273727641,0.632565641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419730214,4328445,1727463,177466276,univ,2,False,4,othdiscr,1377,1355,14.486116499214013,3396,16.0,16.0,16,,16.0,1419730213,0.0,0.0,0.0,0.015451903,0.014978609,0.0,0.006115529,0.008472156,0.0,0.091244276,0.417492241,0.446245285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472834230,1441567,555222,59104278,univ,2,False,4,shopping,823,841,11.467031180373299,1150,19.0,21.0,22,,19.0,472834229,0.0,0.0,0.0,0.0,0.0,0.0,0.034835821,0.0,0.0,0.0,0.140548783,0.0,0.0,0.0,0.0,0.0,0.1300249,0.694590496,0.0
149236318,454988,199038,18654539,univ,2,False,4,work,603,563,3.9681881207139758,406,18.0,18.0,18,,18.0,149236317,0.0,0.0,0.0,0.00721016,0.0,0.0,0.021117111,0.009952491,0.040163794,0.181306282,0.011084411,0.0,0.37585875,0.353307001,0.0,0.0,0.0,0.0,0.0
314644486,959281,385815,39330560,work,2,False,4,work,808,271,11.90796868390898,791,13.0,16.0,22,,12.0,314644485,0.0,0.0,0.0,0.001982423,0.0,0.007743127,0.011968403,0.008685093,0.003973347,0.012345869,0.016587124,0.040020235,0.072010749,0.098243002,0.073472113,0.096470733,0.242366696,0.314131085,0.0
1087616830,3315904,1332410,135952103,work,2,False,4,othmaint,1119,1098,11.15693536856568,2637,8.0,8.0,8,,8.0,1087616829,0.0,0.0,0.690008913,0.309991087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228760966,697441,299201,28595120,work,2,False,4,eatout,555,563,10.699248306228194,539,8.0,8.0,8,,7.0,228760965,0.0,0.0,0.690008913,0.309991087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537377086,1638344,621268,67172135,univ,2,False,4,escort,809,878,14.088122456445904,1219,13.0,13.0,13,,13.0,537377085,0.0,0.0,0.0,0.0,0.0,0.0,0.048301785,0.296950961,0.654747254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120967117,6466363,2497458,265120889,eatout,1,False,3,shopping,255,284,8.8125646237149,10334,15.0,15.0,15,,15.0,0,0.0,0.0,0.012317448,0.011793684,0.0,0.032471192,0.017402541,0.031610182,0.061546974,0.401654713,0.431203266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
