TAZ,work_low,work_med,work_high,work_veryhigh
576,0,2,0,1
577,1,2,3,11
578,1,1,1,5
579,0,1,1,1
580,0,3,0,0
581,2,0,0,1
582,0,2,1,2
583,1,5,3,13
584,0,1,2,2
585,0,3,0,0
586,0,1,0,2
587,0,1,0,0
588,3,10,3,13
589,0,0,1,1
590,0,0,0,1
591,1,2,0,5
592,0,2,0,2
593,0,0,0,1
594,0,0,2,2
595,0,0,2,1
596,0,1,1,0
597,0,2,0,0
598,1,0,4,2
599,0,0,1,2
600,0,0,0,2
601,0,0,0,1
602,5,7,5,23
603,0,0,0,2
604,0,0,1,0
605,0,1,2,4
606,0,1,0,1
607,0,0,2,1
608,0,7,4,5
609,0,1,0,1
610,0,1,1,3
611,1,1,1,2
612,0,1,0,1
613,0,0,1,2
614,0,1,1,6
615,1,0,0,0
616,1,1,2,2
617,0,0,1,1
618,0,0,0,0
619,0,0,1,0
620,0,0,0,1
621,0,1,0,0
622,0,2,0,4
623,0,0,0,1
624,1,0,0,0
625,4,7,13,11
626,0,3,2,11
627,0,0,0,0
628,0,2,1,1
629,0,0,1,1
630,0,0,0,0
631,0,1,0,3
632,0,2,2,1
633,2,3,0,2
634,0,1,1,0
635,1,3,4,5
636,0,0,0,0
637,1,1,1,4
638,0,1,1,4
639,0,0,0,0
640,0,0,1,1
641,0,0,0,2
642,0,0,0,0
643,0,1,1,2
644,0,0,0,0
645,2,6,4,10
646,1,3,5,9
647,1,5,4,5
648,0,0,0,0
649,0,0,0,1
650,0,2,0,1
651,0,0,1,0
652,0,0,1,1
653,0,0,0,1
654,0,1,3,1
655,0,0,0,0
656,0,0,0,0
657,1,2,3,6
658,1,2,1,5
659,0,0,1,0
660,0,0,0,1
661,0,3,0,1
662,0,4,1,1
663,0,0,2,1
664,1,0,0,2
665,0,2,2,2
666,0,1,1,0
667,0,1,0,5
668,1,0,0,7
669,0,1,0,1
670,0,0,0,0
671,0,0,0,1
672,1,2,0,1
673,0,1,0,2
674,0,1,2,2
675,8,24,22,39
676,0,0,0,1
677,0,1,0,0
678,0,0,0,0
679,0,0,1,1
680,0,1,0,0
681,3,9,12,18
682,1,4,6,3
683,1,0,1,1
684,0,2,0,0
