tour_id,tdd,start,end,duration,mode_choice_logsum,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,tdd_chooser,start_chooser,end_chooser,duration_chooser,composition,destination_logsum,destination_in_cbd,num_person_joint_tours,ptype,num_children,roundtrip_auto_time_to_work,num_mand,num_escort_tours,num_non_escort_tours,adult,start_previous,end_previous
93102746,110,11,22,11,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,111,11,23,12,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,112,12,12,0,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,113,12,13,1,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,114,12,14,2,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,115,12,15,3,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,116,12,16,4,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,117,12,17,5,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,118,12,18,6,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,119,12,19,7,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,120,12,20,8,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,121,12,21,9,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,122,12,22,10,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,123,12,23,11,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,124,13,13,0,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,125,13,14,1,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,126,13,15,2,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,127,13,16,3,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,128,13,17,4,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,129,13,18,5,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,130,13,19,6,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,131,13,20,7,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,132,13,21,8,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,133,13,22,9,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,134,13,23,10,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,135,14,14,0,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,136,14,15,1,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,137,14,16,2,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,138,14,17,3,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,139,14,18,4,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,140,14,19,5,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,141,14,20,6,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,142,14,21,7,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,143,14,22,8,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,144,14,23,9,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,145,15,15,0,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,146,15,16,1,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,147,15,17,2,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
93102746,148,15,18,3,0,2270798,othmaint,1,1,1,1,non_mandatory,1,999.0,974,866761,,,,,,14.614082500469461,0,0,8,2,0.0,0,0,1,False,5,5
