alternative,probability_1,probability_2,probability_3
773,1.9529099004212816e-05,6.890916653511023e-06,3.004227830278509e-05
774,5.504558679392729e-05,5.399090423741331e-06,5.10189568529945e-05
775,0.00012581047572894679,5.660675379494807e-06,0.00018716153827002093
776,6.733944026903931e-05,4.58348843233635e-06,0.00012720185866757917
777,6.259327377117626e-05,2.536458372898852e-06,7.940622825106297e-05
778,1.3452185384630923e-05,3.7532421428203557e-06,8.302896226266494e-06
779,7.358243009399639e-06,9.261061481160606e-07,1.0861280463027712e-06
780,0.00014592616585999723,5.04216280895702e-06,0.00022832099329795808
781,4.2861911250773524e-05,3.967686165103943e-06,1.865642484274528e-05
782,8.836433764894026e-05,4.674928647205607e-06,5.722551680157426e-05
783,7.857279882202255e-05,3.5688240435553518e-06,8.824807195891044e-06
784,6.049117690304146e-05,8.42934909149091e-06,5.2864429036496164e-05
785,1.046565277449081e-05,5.894587529988566e-06,1.1605837846058932e-05
786,0.00013928947812511723,9.90690020962972e-06,0.00022657806387030055
787,6.597882815241844e-05,1.2919859339880782e-05,0.00011407745808781677
788,4.688475930117797e-05,5.183238622778239e-06,4.7182655793687944e-07
789,5.645061994819973e-05,1.1618113482322131e-05,6.68651844092613e-05
790,3.1521894350990474e-05,1.138363604538124e-05,1.205271741236251e-05
791,5.4184574501742316e-05,9.629749968087384e-06,6.098433441759293e-05
792,1.8757690382955906e-05,4.704013920722209e-06,4.014751570258915e-06
793,8.892063453418875e-05,2.7274727923984788e-05,0.00011691312238448572
794,1.2602419485244042e-05,7.943784991781835e-06,1.6042733790276966e-06
795,4.339521562005399e-05,1.0821422416419989e-05,1.2967095050744275e-05
796,2.9628111930803073e-06,6.672347173486592e-06,7.758517048173656e-07
797,6.478290946057153e-05,1.906284784444408e-05,9.109722776435515e-05
798,7.1258864052191846e-06,9.629383502364988e-06,5.260875548062236e-06
799,1.5327387113634856e-05,8.997664403771218e-06,4.01329697526094e-06
800,7.496747415215101e-06,3.351511805660178e-06,3.989986894800502e-06
801,1.4412394712425287e-05,8.37299623731178e-06,6.757116333823199e-06
802,0.00014355105485755313,1.9122871902470044e-05,0.00018624534874918044
803,0.00012097700196565978,4.433706903827658e-06,1.6057936334034306e-05
804,8.485054456577588e-05,1.9396821439186764e-05,1.7213938228164437e-05
805,4.227652739964954e-05,1.5890921931753736e-05,6.44540378404941e-05
806,0.0008809453828324228,4.35734956561952e-05,4.8245461821916426e-05
807,0.0008585243635427936,4.713349261684255e-05,0.0009436598803974926
808,0.0004736893701720201,4.7793544180966966e-05,9.808432213323253e-05
809,0.0014509009566711427,7.893369851371719e-05,0.0022582902015800765
810,0.0007365135354759501,3.3084658877722554e-05,0.0009265769103704597
811,0.0005919293025518678,7.519819102142191e-05,7.977236244560269e-05
812,0.0003728271807221865,6.676771170829856e-05,0.00028346893842597765
813,0.0006679102818061303,7.47480173828801e-05,3.2953333069515546e-06
814,0.00017808947083066838,4.366967349265956e-05,0.00028095426174203406
815,9.19971895766437e-05,3.502078160287136e-05,1.3540696450877916e-05
816,0.0002758117996045258,4.729932756278985e-05,0.0002473563178180999
817,0.00016800103405313174,2.4876464400807716e-05,2.7371453064873737e-05
818,4.164069914167587e-05,2.7377309791040245e-05,6.90760701656428e-05
819,8.03523015036904e-05,4.8334681486821044e-05,7.54120779419356e-05
820,0.00015704736712674865,2.8488085216891614e-05,4.6047462447729825e-06
821,0.00013834053380642098,6.347586720735566e-05,6.395301562881744e-05
822,0.0015787127702314699,8.466412711793831e-05,0.0006724727411006803
823,0.0006014210530923091,5.700108656630278e-05,0.00023072126210442101
824,0.0025811892088002802,0.00018728705663552557,0.00012717694075364025
825,0.00017250752579137723,7.895980951567375e-05,0.0002120918659557513
826,8.888633025495075e-05,4.501339176350162e-05,5.131412551020871e-05
827,0.0004001818943455188,6.017706572406168e-05,0.00012712673055976316
828,0.000588376763971423,7.520245006409124e-05,1.419127306222889e-05
829,7.73211077823758e-05,8.933186458076328e-05,1.2341735912025385e-05
830,0.0001744524475594252,7.745604701257753e-05,4.629025908579734e-06
831,0.0002717032541452329,8.387338460920045e-05,8.680779672754086e-06
832,0.00026257479978848816,0.00025961448709994493,0.0002718072462713508
833,6.584753941941348e-05,0.00011886510420702752,2.9799347256352793e-05
834,0.0008330576003827301,0.00013342853150978795,0.0006941732992934139
835,0.0005579821199468969,6.25669432563034e-05,4.136824266024957e-05
836,0.0011794266382760318,0.00011150706279001767,9.070404198630859e-06
837,5.835814743470798e-05,5.731161228015223e-05,3.6292871188570114e-05
838,0.0005623708433884492,0.0005246757598493373,0.00023105571404051837
839,0.0010341292100859482,0.0004421506223443421,0.0012546475064973092
840,0.0012664839561410473,0.0005083863769123182,0.0006616064247009869
841,0.00299201151649036,0.0009862973870772996,0.002994783233946314
842,0.001635789714159919,0.00017255306112139794,0.001974358772939364
843,7.752460328406554e-05,3.5340124581133526e-05,0.0001093850330671366
844,0.004351662064503075,0.0019417164132301294,0.002020371594290486
845,0.00017315819474437506,0.00013209040363222795,5.230509616235896e-06
846,0.00042695732940598594,0.00012336693766130512,0.0005117650840997358
847,0.0001274952634351484,0.0001226978439745996,0.00010426750959848388
848,3.253992660178843e-05,4.778979299574854e-05,4.988775911511493e-06
849,0.0006463848294782925,0.00021241467767154994,1.513822333743298e-05
850,0.00026707456776564457,3.6829062401957966e-05,0.00025185106623367093
851,0.0001137001820384074,0.0003246009537900666,2.6000908357526775e-05
852,0.00012421284614456412,0.00021008217888359834,1.2127770078118702e-05
853,4.300158695554448e-05,0.00026674292557950143,2.6470844424518813e-05
854,0.0003831136308182309,0.0004290063525557361,0.00023786305537582775
855,0.00030548823866957935,0.0003086209120700441,2.964783087961398e-05
856,0.002061948634296317,0.00023891278568212565,0.0012734626815286388
857,0.00027466922792742244,2.3792901934044573e-05,6.533684932348604e-05
858,0.005023952972516065,0.0002961357537121168,0.0003910117829803547
859,0.000797572190200518,0.00026115413389252466,0.0003017093549779397
860,7.317870786006276e-05,0.00010025429202782773,6.677162835217231e-05
861,0.001697331150762623,0.00046042024795368673,8.212981779869524e-05
862,0.00037416759726483986,0.0001626435931554139,0.00011334949754341213
863,0.0010186668696788598,0.0004179658486935416,0.00046547129227783097
864,0.0010422495969481076,0.0005793558162368409,0.0006200001027785073
865,0.0008576229917062682,0.00031634857007066313,0.0014346767167675053
866,0.00011299084176610761,3.194970928238407e-05,4.974613185579749e-06
867,0.000978601151368105,0.00024344621612968747,0.0004447914634815411
868,0.0031569823936208065,0.00037902601970592995,0.004394749737841159
869,0.0005588878625920689,0.00018931921650364503,1.4531627300218823e-05
870,0.00028644711787748214,0.00017686656295242613,0.00013546150191495586
871,0.0031286483387244885,0.0016889387466567454,0.003003129346422846
872,0.0005884969096044947,0.0004883062374998116,7.155424314210745e-05
873,0.003699649149860932,0.0007354857336780095,0.0030706760024825316
874,0.0005825088614135694,0.0010030841393420277,3.460174945308758e-05
875,0.0006542475561358111,0.0010920101778197277,0.00045411012968271777
876,0.002327709933957525,0.0012514103929356076,0.0027214394593078686
877,0.0017381645350522726,0.0003371280886065366,0.00018606914947804954
878,0.0005479821591532968,0.0006788207349390866,0.0006808528913241749
879,0.0001080166981100657,0.0004797331756146206,0.00022692523732553474
880,0.003337418655934166,0.001722348399678029,0.001163472477164916
881,0.008444484703626126,0.012378808841922755,0.005002110706448814
882,0.0009042576575954313,0.0014587254778804953,0.0014940621373657772
883,0.0015971683562745727,0.003568029388114156,0.00035584691792144344
884,0.0010544714345818284,0.001653321602163582,6.97097879607954e-05
885,7.258115479385379e-05,0.00024268538941989412,2.3909235891859717e-05
886,0.003554356932193197,0.0034497329572139033,0.00378283478482882
887,0.00012926182248407025,0.0010582822324970759,2.7666480024941135e-05
888,0.00034735241552054407,0.0017165828726979277,0.00014094205284575365
889,0.0017201795917469313,0.0019015121872927615,0.0010155856016921354
890,0.002738521018194246,0.004626498877638821,0.0017053036079198278
891,0.0015594732313898624,0.001159887649571431,0.00047376204052089797
892,0.000926022331295346,0.001038218960034893,0.0010131856328845657
893,0.001373438227120836,0.0008725677328004854,0.0010436530364288646
894,0.004478371067098811,0.001986014058628036,0.000329324969958343
895,0.0019213116298456687,0.000743263243601559,0.0014140559547055696
896,0.0015090575450770545,0.0023122874263236427,0.00017637408699702528
897,0.0019055396144655914,0.005353376405052043,0.0011160878565158274
898,0.01859365922407649,0.005906395685401808,0.015009777146667227
899,0.004778630906929273,0.006216873181769232,0.004779716948784442
900,0.014103334715589317,0.006478373354918236,0.01663020507170488
901,0.013165217067703926,0.0053311565053985105,0.01140144064735634
902,0.002947750525963082,0.004395832343120323,0.0017287971036108014
903,0.003920529797377141,0.004397304576427153,0.00032395076764984244
904,0.012683476603301262,0.00953992882936418,0.002037553838016169
905,0.0011168127482847384,0.004322105683339806,0.002056308789146001
906,0.0011803776271660466,0.0031035905339647568,0.0011481655523227594
907,0.014694397627977581,0.01641369025359942,0.0029660079217418527
908,0.005052235783481877,0.005843252942823502,0.005417676817796777
909,0.0012936096870947043,0.003244201864332589,0.00024257721934808901
910,0.0015301431229492685,0.002106968304875336,0.0006561059208693364
911,0.003916283205041949,0.0029946927761596645,0.0012485559205206922
912,0.0053462396457137,0.0038904024559350487,0.00012108933323573435
913,0.018033846600911087,0.008837594874529087,0.026983090892271987
914,0.000676862760771323,0.005927923873859415,0.00041597536862729
915,0.0009529164638034798,0.007874781176088634,0.0009833771899415895
916,0.004286012731153992,0.005310093850482387,0.0019134310533096245
917,0.0036444688170509834,0.01754983446480427,0.0013874076333385502
918,0.008596119109086284,0.014275534036798236,0.005370693460672729
919,0.007153298570742218,0.008341697758651272,0.010324289830658279
920,0.002853430214931023,0.005038608800373643,0.0008877379575876781
921,0.012914230925398368,0.009034485721512137,0.0044859077376709425
922,0.046813144143941846,0.012405470098579277,0.015417303527105485
923,0.009888430143483076,0.007203688534469205,0.0025473906987138317
924,0.007433265673089081,0.006572135962003502,0.0013742710487183046
925,0.039055210370791744,0.010721031918829758,0.01343570508988391
926,0.0028009453614122634,0.001915144027172463,0.003407058008951409
927,0.004478124920399828,0.006520783239103121,0.002624349397172222
928,0.0006642680738693168,0.0005194590670646639,3.041124910588798e-05
929,0.03218498471130733,0.010418022387947288,0.007921134554041328
930,0.014059358819233713,0.009085395315355401,0.02528409816190088
931,0.0,0.0,0.0
932,0.0024733672003633763,0.005272737214970745,0.0031272987262137924
933,0.0015490198503337338,0.0017459718371188096,0.001979080721848853
934,0.0004748858717326477,0.0005186989286577779,4.141779015564184e-05
935,0.0018072503925574065,0.002462483034909163,0.0017563898931729116
936,0.0021416719205402425,0.0015230306234880018,0.0009015057210171213
937,0.006122063703798535,0.004923705384811144,0.003823673705051773
938,0.010091545194256153,0.0052717117779281725,0.012744186376015291
939,0.002742422485157282,0.004992090918086836,0.0007825477615086293
940,0.01945947438722966,0.027375224103146464,0.03326003058351016
941,0.03583241466107597,0.030164349826410645,0.029473051843219116
942,0.005740226321810493,0.02364344924539733,0.025998086439080154
943,0.002006110921270971,0.004219781593825618,0.0014534232060391724
944,0.006142482682072496,0.0027901215748118674,0.0027463340680816874
945,0.011876417387454994,0.012548136038416355,0.02412309304982659
946,0.00023009157041036703,0.001533564466509967,0.000228848405523029
947,0.0030316974717770214,0.0073666279148745396,0.006797649884903107
948,0.016078704168350225,0.0034938784201524326,0.03725661633084648
949,0.0029254459304682936,0.0007715540178173956,0.0004250129116632727
950,0.00271393754253231,0.0010003159008274783,0.0008469642772268131
951,0.00045829120022246333,0.0006094153946211923,0.0001955973289903554
952,0.0012345289323261945,0.0006400222917954677,0.0022522729183432626
953,0.001135970517617029,0.0005806906109321125,0.0017332756388418965
954,0.0021428048233375547,0.0014314401922655938,0.005495201601000414
955,0.007359780432115292,0.0014313645511635784,0.009067301044885798
956,0.0006975344853772224,0.0007915179395333796,0.000885858846033443
957,0.004367956030673161,0.0013052068693149691,0.002975426426066856
958,0.0010510206209578645,0.0016525177006158607,0.0012900099093971016
959,0.003931384013342983,0.003557048462896954,0.012158248497821154
960,0.004243909827540363,0.0015845176071638996,0.0008124225366957321
961,0.003876722593839457,0.0021821483589233165,0.003916373378773763
962,0.002915089047501253,0.001877971366078637,0.0005083633471304978
963,0.011591924870249223,0.004585603574866649,0.0036196596823154315
964,0.001536151948960883,0.0011368525345998037,0.0008902937913193124
965,0.006495523832646699,0.0020173546357664697,0.010432056727048646
966,0.0031097103042950314,0.0012879646385746601,0.000891616893648925
967,0.009718056609931464,0.003944837659649155,0.01002516863903396
968,0.0034773896743796337,0.013894610263518722,0.0034464627652695343
969,0.0018970084021065225,0.0067705488348420335,0.00023694223100271074
970,0.0015944514081098933,0.005785203078079506,0.00020132728578826938
971,0.0006679322840446704,0.009096292361295359,0.00015873038439978663
972,0.006833522240278384,0.01352098668636294,0.009157496593872438
973,0.020892426862270334,0.03724646690531269,0.08170897344068205
974,0.0007570526857386809,0.022757156361430646,0.0009367488099787386
975,0.0024752282329887475,0.013764265056923485,0.003219208256746573
976,0.0017236151804444113,0.020334891026567634,0.003968252550231799
977,0.014793141415156325,0.02172471941523674,0.01699930147395756
978,0.0019698068161657528,0.006624222694493296,0.005504327552137878
979,0.0020865711114732817,0.011601862510427781,0.004274015364605181
980,0.0006307802798879911,0.009028070353241616,0.000901468053169615
981,0.00033057718753280534,0.009365190515471744,0.0007131197341434498
982,0.01126463468728854,0.013271048103235615,0.0004782014889884155
983,0.00726469674867405,0.004271427583054506,0.004502511971477671
984,0.002536935879650682,0.01165900283587471,0.0020239625675374452
985,0.005100608513720906,0.006589977755052297,0.017600217752350652
986,0.0021198543913725472,0.008450676489894664,0.00550260372045397
987,0.0007000239898406738,0.0024295267195161077,0.00010187731943804495
988,0.00043125300842158335,0.0018592539237215992,0.00019917727333178988
989,0.005608619634047266,0.007355321166514361,0.028761025695682944
990,0.0010639951080694814,0.003702475053993737,0.002324258037136087
991,0.00132992076496704,0.0014763354180775867,0.0014914373686722578
992,0.0008871432257096602,0.0028334507335797303,6.25377957461276e-05
993,0.0006926548881609823,0.0028844615039960997,0.0002479993599721148
994,0.0003876103801012273,0.0030909448524948364,0.00032270733885711585
995,0.006226780651821634,0.00604451645127315,0.025693291047475066
996,0.0014139495198811677,0.005610843552066478,0.00016409545498187336
997,0.001535377598073236,0.010273086780528566,0.004004832594254519
998,0.0017235821349587544,0.007818910956221432,0.0001430305253540721
999,0.009830490482255816,0.010391232385155333,0.010241690749536748
1000,0.004110147930885686,0.006336394419936542,0.00017100592261670337
1001,0.013125378484360862,0.01310907672574543,0.00852724397641306
1002,0.001118209736978665,0.004807535437917835,0.0013671309056491547
1003,0.012764337062973127,0.015480912388481741,0.007665291030287346
1004,0.010877419611234023,0.005360557652920383,0.017158550783508527
1005,0.0009770313831039413,0.0025655515320108526,0.0010055847513016389
1006,0.0030601869585451715,0.009997579817625649,0.0010105759875378418
1007,2.5255576015246895e-05,0.0006666424150303491,4.09708853460437e-05
1008,0.001246860726449951,0.00579604198223064,0.0022185539672534014
1009,0.02196336363121372,0.006655037717597337,0.0009756443945493563
1010,0.0033217343037100426,0.01807671327870301,0.005386309735342271
1011,0.0015050666909854275,0.013425040535317428,0.003276116108140574
1012,0.0009690110511403635,0.004518910234730509,0.0012546043284884522
1013,0.001016708131867674,0.005247873488567327,0.000695528792077452
1014,7.993947724851678e-05,0.0005568113010959774,0.0004074041890611258
1015,0.005474846738961328,0.003887651379951306,0.0010667459454284979
1016,0.0003294960771049395,0.0008241963991211878,0.00024791742560803374
1017,0.002678224860590019,0.0022124012992244847,0.01098077122685175
1018,0.001324478802100222,0.001751372892277258,0.002163140674111244
1019,0.00418775775915074,0.0014155000912573368,0.004575546088339761
1020,0.0010277955518501547,0.0009255719638314967,0.003228120813927624
1021,0.010407998046302689,0.004607744040100613,0.007717427799849701
1022,0.004690717408024443,0.002970468819424019,0.0036470758901283487
1023,0.0016033392626780805,0.0012292365237311681,0.0033895494824357887
1024,0.0029520755556672754,0.0012407203698922501,0.001361636271652273
1025,0.001452883548976157,0.0021385699384129653,0.00563383757362483
1026,0.015434528368515303,0.007329054429142058,0.00451352900538326
1027,0.0018865309827534496,0.0017654015347551369,0.0070730568344402065
1028,0.002646686230008246,0.001988134082577098,0.007151895499643249
1029,0.0035424418543983406,0.0018602347346874854,0.0011943319306128189
1030,0.005606069324069607,0.0019036276258060617,0.008830254164906258
1031,0.0005017165639423557,0.0008558301112329844,0.0006538520937970819
1032,0.0006482260205242187,0.002895190826683059,0.0005558213633497125
1033,0.0016420074109351618,0.002333307289222056,0.0007607634350289244
1034,0.002950232465827834,0.0035925758653596353,0.008097527685928302
1035,0.0020497873139563474,0.001597353875148995,0.002444272662540026
1036,0.0011837947711639187,0.002414251293347221,0.0023858583057063884
1037,0.0008280323849459256,0.0032265334352970148,0.0018045507173078332
1038,0.00017668408685312916,0.0015769538327780872,0.00016322549115371337
1039,0.0013181240459276106,0.0009879369471827433,0.003164978622445844
1040,0.0008536500034132593,0.0009623852723038501,0.0008697180954818551
1041,0.001528363940729318,0.002491485596630323,0.00668079701740698
1042,0.0008315128219723435,0.002328014825488084,0.0011059050885969459
1043,0.00415133462942627,0.0021589074090330304,0.005144171911509619
1044,0.0005200240842619144,0.0010795715640765904,0.0006145005104632603
1045,0.003287312080518815,0.0009038672645147168,0.003948969536349889
1046,0.0013236470867330785,0.001623760205869435,0.006523453797100821
1047,0.002063981040297393,0.0027061960365899226,0.008649028666508244
1048,0.0016233753726678758,0.0016427649883917503,0.001353059087757742
1049,0.015191272653623513,0.0035269194867536303,0.0031121228847579333
1050,0.001937711705916557,0.0005692288423637937,0.0014302910590137797
1051,0.00011538933727701962,0.00028436661343189695,8.388871733547775e-05
1052,9.750585940228612e-05,0.00024860059654642003,8.476501812221465e-05
1053,0.0014756997872119836,0.000467304979523012,0.00031137419603661327
1054,0.00011066874899349731,0.00011712363644298783,0.00043882866701818677
1055,0.0010850321350764141,0.00020057772691879235,0.001927240662285183
1056,0.00022764052455750083,0.00025310337169115677,0.0005298979851614408
1057,0.001811568081271561,0.0004146809206705788,0.007043623842700344
1058,0.0008595592572339148,0.00034208370395432005,4.27678104514924e-05
1059,3.714752647122598e-05,0.0001124447634831998,5.233051930322468e-05
1060,0.0001595433589323938,0.00017921758507122488,0.0006408330897439948
1061,0.0004987850690693933,0.00035037303364447535,0.0016190134089489722
1062,0.00013638990904652864,6.614701282527997e-05,0.00011898993997752577
1063,4.5815668605338894e-05,6.492840004315266e-05,2.0894139094961626e-05
1064,8.932676635151867e-05,7.875197626830833e-05,0.00031851095470871094
1065,2.4446683075800173e-05,7.326720495386744e-05,2.207243138565484e-05
1066,0.0001380985306440618,0.00011405909766384637,0.00047473266056525783
1067,0.000213670755695014,4.013845181803809e-05,0.0005446953166052795
1068,6.254123712406863e-05,2.5626330522140248e-05,0.00011772133496033691
1069,0.00019362326487517014,6.255172165728618e-05,0.00047136704879177443
1070,4.0145389273634705e-05,0.0001096258547653065,7.999385846651632e-05
1071,0.00011775430571609144,9.552283236231172e-05,0.0001953274632096987
1072,7.666751758507623e-05,0.00017353208656323673,0.0004454109305418768
1073,5.4463551427668904e-05,4.5201139987571715e-05,0.00022794244870213623
1074,6.565885107768916e-05,7.987147553087155e-05,4.136097809730465e-06
1075,1.8988557237847552e-05,0.00028198420035201584,1.1049899543219705e-05
1076,8.903540316297179e-05,0.00031144445526381083,6.636694787523075e-05
1077,8.92675098494052e-05,0.00012068477057885765,0.00043791313349968907
1078,0.0008549587422994149,0.00010434333268087022,0.000568453002938921
1079,9.465145894435515e-06,6.318093260713262e-05,1.5379896384145017e-05
1080,9.571437342281739e-05,8.778064562505239e-05,0.00022976499881351205
1081,2.183393559822032e-05,5.331521205030414e-05,0.00013614674250481774
1082,0.00011273440749654455,6.779040209837718e-05,0.00020046566628893268
1083,1.6937459386525226e-05,1.40800947323041e-05,4.4101015544929e-06
1084,6.0766991530167005e-06,4.707635801197663e-05,2.9149594033870206e-06
1085,5.238039643675972e-05,4.21487845473368e-05,0.00014579921604378248
1086,3.300863305109025e-05,3.420809459557473e-05,0.00011992823791829316
1087,1.6134805186303403e-05,1.669069528256179e-05,3.692895503445675e-06
1088,9.083322174866658e-07,4.252654600847809e-06,1.8549224541578774e-06
1089,3.2591820100449725e-07,5.708645866887196e-06,6.641569386244587e-07
1090,9.500700911929998e-06,2.63565692251584e-06,1.5175307599973482e-06
1091,3.1409887962826895e-05,2.4902966093426392e-06,3.355017872190333e-05
1092,2.7379764515462042e-06,4.382966824265121e-06,5.825517892755756e-06
1093,2.7589765438550535e-05,1.2540781408730563e-05,4.0067871999472054e-05
1094,2.9505401164201003e-05,7.21626014552567e-06,3.3944523262062625e-05
1095,3.333242829592974e-05,5.31534208037505e-06,1.95450013783806e-05
1096,8.975333518709662e-05,2.571922788530447e-05,3.212357764701731e-05
1097,8.634581652956467e-05,3.35304000167409e-06,1.1597125204148934e-05
1098,1.1240781776809383e-05,9.28297586907712e-06,9.156712900640339e-06
1099,8.069022854073467e-06,1.0242939772665042e-05,3.452492016718465e-06
1100,2.0329228246023608e-05,1.0896712271179973e-05,3.651218758768323e-05
1101,3.847435025235952e-05,5.6289298236868724e-06,1.327021603579844e-05
1102,5.308285636732784e-06,4.684660442374718e-06,2.007483544873642e-06
1103,9.816507120678997e-06,6.410052221087611e-06,1.833344941505029e-05
1104,1.027621898576861e-05,1.5153460901596701e-05,1.8824912759592106e-05
1105,0.0001429767178640184,1.2515534931613697e-05,0.00017691383915164572
1106,9.181718302898359e-05,7.854610318288468e-06,8.611456345179057e-06
1107,0.0007449374990541192,2.7055349724910433e-05,6.023033371773274e-05
1108,0.0001043468691677261,7.2372598540576605e-06,0.00011970989400321624
1109,0.0001728125877165401,1.7244439651690548e-05,0.00023002863490438185
1110,1.0901388632156332e-05,4.850823653797998e-06,2.5597723280062052e-05
1111,4.268313645149866e-05,1.1475809577645768e-05,1.3750731340397988e-05
1112,8.762227502685923e-05,4.809763753608218e-06,5.382988572469331e-05
1113,0.0021315560313483863,8.054570471438035e-05,0.00010551488777755995
1114,0.00010405472672373942,1.3280893509353462e-05,6.502976945103311e-05
1115,0.00019902490225687027,1.9927630049236285e-05,0.0003671215059683948
1116,6.345621745457287e-05,1.470073028343106e-05,1.4530872157309058e-05
1117,1.278778069456314e-05,6.6947435477952125e-06,3.0688694260504304e-06
1118,0.002411031999460608,0.000112085860206092,0.0003502366532454697
1119,0.00015924562633445644,3.0129210826536956e-05,9.81839586296414e-05
1120,0.00015806384826454236,1.8905450666035583e-05,0.00014724869011028687
1121,0.00010701218494794265,1.3390357353465369e-05,0.0001805948895279612
1122,0.0001382199251938523,2.1086153781322265e-05,0.00016994240010076775
1123,0.00032326324538824413,3.513489590926658e-05,0.00021940644678098006
1124,5.607633988701649e-05,1.152231771635575e-05,5.909435364752224e-05
1125,1.4977128989402241e-05,2.0397238942482026e-05,1.1467000820936403e-05
1126,3.548001898223505e-05,2.568880191285929e-05,1.3728022296731777e-05
1127,0.0001350658811452345,4.08794697363205e-05,0.00013156015749009794
1128,0.0002065082795034584,2.594368151552951e-05,0.00029179234193875956
1129,0.00010490776388646242,8.609056444035989e-05,1.2509192611984662e-05
1130,6.645312704188813e-05,2.3420099829111228e-05,3.327188830952593e-05
1131,1.430416671119166e-05,3.701596337316356e-05,1.1654618469915876e-05
1132,0.00019179012691040285,9.035719650551469e-05,0.00030522373942622503
1133,8.283281601633271e-05,5.448242743071567e-05,0.0001190525304751695
1134,1.211006767611136e-05,6.98214384521804e-05,7.334173517324831e-06
1135,8.492121739557601e-05,0.00010409078915110713,7.016934675726845e-05
1136,0.0001226837706708254,3.843633597814147e-05,0.00021721811701620443
1137,4.030486432976529e-05,2.5393869237957707e-05,3.3235462743013906e-05
1138,1.6360957292123297e-05,2.114346285516987e-05,3.617778895455073e-05
1139,4.994146840609115e-06,3.273806838654925e-05,2.739238458868802e-06
1140,1.2143094472174064e-05,1.761683730491393e-05,4.880933580857296e-06
1141,4.846375829202663e-07,6.824621152325031e-08,9.132785693036588e-07
1142,0.0006529254004963865,8.240635559195826e-05,9.040928047911585e-06
1143,4.442836254307883e-05,8.863940126665085e-05,1.3084269486314449e-05
1144,7.727549413026602e-05,7.255422714920522e-05,8.61476610864143e-05
1145,1.196489853051619e-05,9.616138592275351e-05,2.3688100998386728e-05
1146,5.8918862420872625e-05,7.286964378162737e-05,1.2858758846101358e-05
1147,0.0001503138724131148,0.00010115178841411928,3.596917546831973e-05
1148,0.009389670384277177,0.0003957167266205491,9.882729029817251e-06
1149,0.0004359977154298013,0.00011302149921621055,0.0004286077365454044
1150,0.0003564939998907428,0.00035792362491501433,2.931946785038529e-05
1151,4.4653611557742775e-05,5.02787328203873e-05,1.286357404590415e-05
1152,0.0002485603752660954,0.0006997137923382023,0.00046515441721893574
1153,0.0011002859546856236,0.0010996381280846514,0.0007886063462148829
1154,0.0004267431856457618,0.0006390277281358473,5.756242535503967e-05
1155,0.002614115034136368,0.0018059568459446798,0.0027219726730754925
1156,0.00036975472378507156,0.0005615932120458317,0.00019681110967154067
1157,0.008738731925594396,0.0033599793623277953,0.0015429515430814096
1158,0.0026612553960674084,0.0005655843714957134,0.006353582899352995
1159,0.00037914999799017163,0.000585197648972237,0.00037286290051430604
1160,0.0003444049953840282,0.0002819067998426442,0.0006304705300806766
1161,2.862618133577837e-05,1.8880661538611444e-06,1.0476855569696849e-05
1162,3.5749703082742836e-05,5.357663059412816e-05,4.519372235180969e-06
1163,2.7030420226042285e-05,3.05267628279467e-05,3.417062616834271e-05
1164,9.251335881870676e-05,2.7533215033676113e-05,0.00010805534474234677
1165,1.845613907968937e-06,4.570162937633715e-07,5.327927178164286e-07
1166,3.553034098313246e-05,1.352347048974004e-05,2.9239159757262177e-05
1167,1.8330606993646775e-05,1.1899545334422913e-06,2.1810881834434487e-05
1168,7.051099089992808e-06,2.1417431658639236e-06,5.269253549505648e-06
1169,7.31471237395754e-05,1.8570515906864358e-06,9.931064428041153e-05
1170,5.6903608375918484e-05,3.1326184035809873e-06,4.588645979176519e-05
1171,2.971039371191879e-07,2.4729306698421543e-06,2.132882145073883e-07
1172,3.2102038625406205e-06,3.878656271187577e-06,9.89631265979986e-07
1173,1.8446705417761018e-05,3.319883409532742e-06,5.99810476205382e-06
1174,1.1298562382172424e-05,1.977183365472977e-06,9.142572293314124e-06
1175,5.514842477090321e-06,1.4182200240836039e-06,2.085080083024147e-06
1176,2.1693316713205473e-06,7.017880859971185e-07,2.5339071159344077e-07
1177,4.771338933561263e-07,7.559364286335584e-09,1.0049109073775374e-07
1178,1.1289561725547697e-06,5.632118855854229e-09,3.2747078747980314e-07
1179,1.7769487071591187e-08,2.9623885536137274e-10,4.196895125914995e-08
1180,1.1691475813193918e-06,5.3164644332694576e-09,1.988574423143467e-06
1181,2.851475538426162e-07,2.190383885436031e-09,1.746272582937899e-07
1182,1.9806941317371827e-07,8.108584268342671e-09,2.40234423752297e-07
1183,4.085711626622594e-07,2.3035141598210633e-08,1.8083420816134228e-07
1184,3.6683579804130246e-07,3.8162964201113584e-08,3.492961766995074e-08
1185,4.4893065225445745e-07,1.3997927546168096e-08,8.86179496121232e-07
1186,7.034814269557351e-06,5.8575093526085453e-08,8.687053176042127e-06
1187,2.236275796628083e-06,1.0459159344026203e-07,3.1057930629184294e-06
1188,1.784819370660074e-07,2.8647823360755765e-08,4.0359819573792166e-08
1189,1.0705901257665687e-06,3.8148771454010675e-08,4.837959721914923e-07
1190,1.502862010820259e-06,6.614583612232318e-08,5.628146847551208e-07
1191,1.2999751842178474e-06,4.529325996745917e-08,1.3029798953943992e-06
1192,9.044352182483386e-07,6.165336004027057e-08,6.720890718774566e-07
1193,4.0386909021134204e-07,4.56722875022605e-08,3.891494396875193e-08
