tour_id,tdd,start,end,duration,out_period,in_period,mode_choice_logsum
93102839,153,15,23,8,MD,EV,5.770727453453374
93102839,154,16,16,0,MD,MD,5.770813062020442
93102839,155,16,17,1,MD,PM,5.770098360168073
93102839,156,16,18,2,MD,PM,5.7700876713927185
93102839,157,16,19,3,MD,PM,5.770077008257104
93102839,158,16,20,4,MD,PM,5.770066370698508
93102839,159,16,21,5,MD,EV,5.770759164637702
93102839,160,16,22,6,MD,EV,5.7707485688519
93102839,161,16,23,7,MD,EV,5.770737998477843
93102839,162,17,17,0,PM,PM,5.769114098601811
93102839,163,17,18,1,PM,PM,5.769103397356306
93102839,164,17,19,2,PM,PM,5.769092721781804
93102839,165,17,20,3,PM,PM,5.769082071815505
93102839,166,17,21,4,PM,EV,5.769773874914991
93102839,167,17,22,5,PM,EV,5.769763266762526
93102839,168,17,23,6,PM,EV,5.769752684052809
93102839,169,18,18,0,PM,PM,5.769114098601811
93102839,170,18,19,1,PM,PM,5.769103397356306
93102839,171,18,20,2,PM,PM,5.769092721781804
93102839,172,18,21,3,PM,EV,5.769784508572591
93102839,173,18,22,4,PM,EV,5.769773874914991
93102839,174,18,23,5,PM,EV,5.769763266762526
93102839,175,19,19,0,PM,PM,5.769114098601811
93102839,176,19,20,1,PM,PM,5.769103397356306
93102839,177,19,21,2,PM,EV,5.769795167797869
93102839,178,19,22,3,PM,EV,5.769784508572591
93102839,179,19,23,4,PM,EV,5.769773874914991
93102839,180,20,20,0,PM,PM,5.769114098601811
93102839,181,20,21,1,PM,EV,5.769805852653523
93102839,182,20,22,2,PM,EV,5.769795167797869
93102839,183,20,23,3,PM,EV,5.769784508572591
93102839,184,21,21,0,EV,EV,5.770811991581532
93102839,185,21,22,1,EV,EV,5.770801267830195
93102839,186,21,23,2,EV,EV,5.770790569803626
93102839,187,22,22,0,EV,EV,5.770811991581532
93102839,188,22,23,1,EV,EV,5.770801267830195
93102839,189,23,23,0,EV,EV,5.770811991581532
