TAZ,work_low,work_med,work_high,work_veryhigh
608,2,9,20,45
609,0,5,2,12
610,2,0,0,1
611,0,3,0,1
612,0,1,4,9
613,2,0,0,4
614,0,1,0,2
615,0,3,1,0
616,0,3,1,4
617,1,0,1,3
618,0,0,0,0
619,0,0,1,0
620,1,0,0,3
621,0,0,2,0
622,0,1,0,1
623,0,1,1,0
624,0,0,1,0
625,2,0,2,2
626,0,0,1,4
627,1,0,1,3
628,0,0,1,1
629,0,1,0,2
630,2,3,4,2
631,2,0,1,1
632,2,1,1,5
633,0,0,2,3
634,0,0,2,6
635,0,0,0,0
636,0,2,0,0
637,0,0,0,1
638,1,1,0,0
639,1,2,1,3
640,0,0,2,0
641,0,0,0,3
642,0,0,0,1
643,0,0,0,0
644,0,0,1,1
645,1,0,0,2
646,0,0,2,0
647,0,0,0,0
648,0,0,0,0
649,0,0,1,1
650,0,2,1,1
651,0,3,0,4
652,1,1,0,0
653,1,4,3,5
654,0,0,2,3
655,0,1,2,1
656,0,8,15,21
657,0,0,2,2
658,0,0,2,1
659,0,2,1,0
660,3,7,14,11
661,3,10,16,45
662,0,0,0,0
663,0,0,0,0
664,1,0,0,2
665,0,1,0,1
666,1,1,0,2
667,0,1,2,1
668,0,0,2,4
669,0,0,3,4
670,0,0,2,1
671,0,1,0,1
672,0,1,0,6
673,0,0,2,2
674,1,0,3,4
675,0,0,0,5
676,4,1,3,18
677,2,3,9,18
678,0,1,0,0
679,0,2,0,2
680,0,1,1,3
681,2,0,1,6
682,0,3,1,5
683,0,0,0,1
684,0,0,2,2
685,0,1,4,1
686,0,1,2,2
687,1,4,3,7
688,1,1,1,2
689,0,0,0,1
690,0,2,0,0
691,0,0,0,0
692,0,1,0,3
693,0,0,2,1
694,0,0,0,2
695,0,1,0,2
696,0,1,0,2
697,1,4,1,8
698,0,0,0,1
699,1,0,0,0
700,2,8,9,30
701,0,1,2,1
702,2,6,6,12
703,0,0,0,1
704,0,1,3,2
705,1,0,5,3
706,2,2,4,9
707,7,5,8,13
708,0,5,3,4
709,0,5,3,6
710,0,0,1,2
711,0,0,1,0
712,0,2,5,3
713,0,0,0,0
714,0,0,0,0
715,4,13,20,74
716,2,1,5,10
717,1,1,1,4
718,0,2,3,4
719,0,0,0,1
720,1,0,1,1
721,2,1,1,12
722,0,0,0,1
723,0,4,3,6
724,6,2,10,18
725,0,1,1,1
726,0,0,0,1
727,0,0,0,1
728,1,2,3,14
729,0,4,6,8
730,1,5,6,21
731,0,1,0,0
732,0,2,6,25
733,1,5,2,20
734,0,0,0,7
735,1,0,0,2
736,1,6,14,39
737,2,5,13,23
738,0,0,0,1
739,2,7,9,32
740,1,1,2,2
741,1,0,0,0
742,0,14,17,66
743,1,2,5,17
744,2,0,4,10
745,0,0,0,0
746,2,0,3,5
747,0,0,0,0
748,0,0,1,1
749,0,0,2,2
750,2,2,10,32
751,6,13,34,97
752,3,13,18,63
753,0,0,0,1
754,1,0,1,3
755,1,1,0,2
756,0,2,3,8
757,0,0,0,1
758,0,0,0,1
